,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t,eci1_hat_t1,eci1_t1,eci2_hat_t1,eci2_t2,eci3_hat_t1,eci3_t1
2340,1.2065666709012903,1.221779728575971,1.0907262418897221,11029.363112163364,26527324.418528244,0.012772693358783409,0.02778503848639843,0.029174217892447393,0.0012252750357006211,0.017077633887544446,,KOR2005,KOR,2005,12,10,0.9570456658346167,1.1159827138043756,0.8639196550217616,1.0583966014988382,0.7028824769605166,0.8734282374932653
2341,0.7508628402350175,0.7217680866844051,0.6496024364362551,8784.168952830056,17738915.937069554,0.01240585605877483,0.024019032737537832,0.025475062418751044,0.0006719238970282754,0.016884332766484954,,KOR2010,KOR,2010,12,11,1.0008768717721412,1.2065666709012903,0.947405257737991,1.221779728575971,0.7917032609941177,1.0907262418897221
2342,0.9491997691422824,0.9739291813744632,1.0770662375289268,,300921.510135928,,,,,,,KWT1960,KWT,1960,12,1,,,,,,
2343,0.9794115460843346,1.1017852932981471,1.2137825674503098,3710.675766285663,503331.6873649074,0.6561159770496424,0.6578919429985329,0.659105355506043,,,,KWT1965,KWT,1965,12,2,,0.9491997691422824,,0.9739291813744632,,1.0770662375289268
2344,1.0494023602657585,0.9062765141755256,1.056781126795011,5691.9138867678885,730159.8493653641,0.61049211924396,0.6131956320547777,0.6165294501878332,43.0750139563607,43.125276204761114,,KWT1970,KWT,1970,12,3,0.7405637717567756,0.9794115460843346,0.7383279738518265,1.1017852932981471,0.8009807321641398,1.2137825674503098
2345,1.1346039518591935,1.1999840866612792,1.0690922730007848,11342.531241240451,971883.7639299873,0.5256885193528795,0.5324555465957396,0.5347104973194245,52.356838408809004,52.711344488300355,,KWT1975,KWT,1975,12,4,0.7653426771945694,1.0494023602657585,0.8402199925754408,0.9062765141755256,0.911231215748775,1.056781126795011
2346,0.4539153812448855,0.31638705888407803,0.12386123558138608,12902.227652145308,1238059.6607734982,0.30861401914658443,0.3131933356979463,0.31448393459707497,38.63364973314883,38.86184054732119,0.0006785699654913022,KWT1980,KWT,1980,12,5,0.822747303524301,1.1346039518591935,0.6844137203271211,1.1999840866612792,0.7846224575581133,1.0690922730007848
2347,-0.2534509952977444,-0.18760987806240398,-0.43887479329947815,8782.56508165002,1532162.3260280357,0.2639912101931088,0.26629223519741524,0.2677723145509545,27.51926850269205,27.782551828030694,0.0006282957070485531,KWT1985,KWT,1985,12,6,0.8926274097256892,0.4539153812448855,0.9184772861959826,0.31638705888407803,0.7945503851396116,0.12386123558138608
2348,-0.2350139107649014,-0.327333500665914,-0.4171184807927459,5395.3376778496995,1572905.518548426,0.19739121773494367,0.19891979086723427,0.19960794526535194,24.12200901318319,24.268579063913613,0.00025923777678733085,KWT1990,KWT,1990,12,7,0.3343445336078663,-0.2534509952977444,0.2143147432888163,-0.18760987806240398,0.032299240491264994,-0.43887479329947815
2349,-0.2523604217133257,-0.2025972328844354,-0.4070403728561606,11934.899056670107,1252358.9211859114,0.2633364732486332,0.2647820695568265,0.2656186727256638,25.81197638351757,26.07452639254588,0.0008772455697660282,KWT1995,KWT,1995,12,8,-0.2458187778002616,-0.2350139107649014,-0.1873341459457278,-0.327333500665914,-0.42150111642505206,-0.4171184807927459
2350,-0.0013373833683270142,-0.055872350689879634,-0.15035396855983071,13212.83147792874,1387500.7820198904,0.2307933763280035,0.2319081799541159,0.2324715625656135,27.66246641731071,27.99262395027207,0.0006771464341391648,KWT2000,KWT,2000,12,9,-0.23069716562021034,-0.2523604217133257,-0.2986837072318228,-0.2025972328844354,-0.40395643850497487,-0.4070403728561606
2351,-0.14117413601549486,-0.20557202498593305,-0.3387743876729272,23639.32810968129,1374824.5636008605,0.2285002497541893,0.22982512867963856,0.2305637310157325,27.831779062433828,28.200934218077737,0.0005720748469977924,KWT2005,KWT,2005,12,10,-0.24492431800820438,-0.0013373833683270142,-0.19927797729776658,-0.055872350689879634,-0.3958292727577257,-0.15035396855983071
2352,-0.09258502574583108,-0.11898767164220755,-0.1385691469506545,16222.896501740424,1199643.7773889902,0.18282131097283247,0.18381501931942787,0.18434035065489773,20.02641838849411,20.321955284069407,0.00028245892972088976,KWT2010,KWT,2010,12,11,-0.039041819213483736,-0.14117413601549486,-0.08234892151112305,-0.20557202498593305,-0.18883278433863915,-0.3387743876729272
2353,-0.5388939573749577,-0.3981045262877195,-0.5161616035260869,,1950619.1763939282,,,,,,,LAO1960,LAO,1960,12,1,,,,,,
2354,-0.5700400575543219,-0.5805325702731913,-0.4253850150408695,,2166266.3093386493,,,,,,,LAO1965,LAO,1965,12,2,,-0.5388939573749577,,-0.3981045262877195,,-0.5161616035260869
2355,-0.4782202643720402,-0.44328481834381855,-0.3495622071065986,,2425139.4925237703,,,,,,,LAO1970,LAO,1970,12,3,-0.4486836744915546,-0.5700400575543219,-0.42935179695497533,-0.5805325702731913,-0.3158287147781587,-0.4253850150408695
2356,-0.2104785088664464,-0.15921908785375047,0.00996712593000918,,2625209.9574664333,,,,,,,LAO1975,LAO,1975,12,4,-0.4496787379797173,-0.4782202643720402,-0.4236821870337659,-0.44328481834381855,-0.3160709079132579,-0.3495622071065986
2357,-0.4521820156985466,-0.281787804488021,0.12541568351588422,401.0169348843826,2792535.6419415204,0.0,6.090409959533568e-05,0.001187792940298252,0.0,1.5699849855953585,,LAO1980,LAO,1980,12,5,-0.4467452559976977,-0.2104785088664464,-0.42794765630593784,-0.15921908785375047,-0.31627320416466,0.00996712593000918
2358,-0.8371061035698646,-0.8582725030594781,-0.7765589235275883,271.3988232951844,3102154.4548928626,3.0789508325621273e-05,0.00854644858760614,0.031682980824452915,0.0,4.18142579085382,,LAO1985,LAO,1985,12,6,-0.4381913746569857,-0.4521820156985466,-0.43677602418555145,-0.281787804488021,-0.31723243316611605,0.12541568351588422
2359,-0.41907921055525466,-0.44884494409428816,-0.382271134700608,197.98411702526658,3423960.9834747007,5.074983840231245e-05,0.003968790876473485,0.045401878437330005,0.0,5.0968769425394385,,LAO1990,LAO,1990,12,7,-0.4459133794416767,-0.8371061035698646,-0.43296675891757047,-0.8582725030594781,-0.3175404514401114,-0.7765589235275883
2360,-0.3963577550478123,-0.5183294703954086,-0.3964348440943093,230.83038043182938,3614583.349580105,0.0006965689818418349,0.003458621508440188,0.048929332811145525,0.0,5.5709078565931405,,LAO1995,LAO,1995,12,8,-0.45821103158269383,-0.41907921055525466,-0.4150504161500823,-0.44884494409428816,-0.31513397129467935,-0.382271134700608
2361,-0.3928172314190049,-0.3747626574936058,-0.4253118461029057,227.55119338388698,3570458.974399385,0.0004866346960592701,0.0032087871319776717,0.053252752370552346,0.0,3.383397181112394,,LAO2000,LAO,2000,12,9,-0.4448558026483008,-0.3963577550478123,-0.42777485532956744,-0.5183294703954086,-0.31618593631452463,-0.3964348440943093
2362,-0.4210967779000524,-0.3680182065538764,-0.3635376040143215,394.43399441135847,3239574.836642108,7.574998954135189e-06,0.05352766900846703,0.08901460748967108,0.0,7.04679829485436,,LAO2005,LAO,2005,12,10,-0.4441298918394623,-0.3928172314190049,-0.42561537287785217,-0.3747626574936058,-0.31614814735109326,-0.4253118461029057
2363,-0.2879682623498577,-0.2464770729116088,-0.17904202203166747,563.3929613750685,2267400.4021141217,0.0003983722386243599,0.04082002808080231,0.07541334378357448,0.0,5.3970527145043015,,LAO2010,LAO,2010,12,11,-0.44401677829485425,-0.4210967779000524,-0.4300772297777118,-0.3680182065538764,-0.31607110312894926,-0.3635376040143215
2364,0.1925769422327216,0.2054060530989176,-0.08375085742592621,,1688756.7508461985,,,,,,,LBN1960,LBN,1960,12,1,,,,,,
2365,0.24860391936520665,0.23384019587287086,0.022688892131546567,,1883589.615011485,,,,,,,LBN1965,LBN,1965,12,2,,0.1925769422327216,,0.2054060530989176,,-0.08375085742592621
2366,0.7756277789857325,0.7459533133391818,0.5537365878365575,,2063430.8562432057,,,,,,,LBN1970,LBN,1970,12,3,0.15817262815646213,0.24860391936520665,0.16709652748253243,0.23384019587287086,-0.037265233437542,0.022688892131546567
2367,0.7789890716358698,0.8011374093013983,0.6652600968477914,,2176874.17211008,,,,,,,LBN1975,LBN,1975,12,4,0.20490407609218161,0.7756277789857325,0.1902292663251491,0.7459533133391818,0.04083799804763352,0.5537365878365575
2368,0.7609109198730484,0.8135196899001009,0.792319674964149,,2156195.4545913176,,,,,,0.0,LBN1980,LBN,1980,12,5,0.6444885283909406,0.7789890716358698,0.606861450330301,0.8011374093013983,0.4305095378601358,0.6652600968477914
2369,0.4790783231307887,0.5465646653411883,0.5360037431607393,895.591790063556,2122174.2496116566,0.0006121324110711714,0.02148805339233981,0.02507511643679118,0.0,0.02900018699783868,-3.1829702936918114e-09,LBN1985,LBN,1985,12,6,0.6472921433727943,0.7609109198730484,0.6517567471679194,0.8135196899001009,0.512343124246397,0.792319674964149
2370,0.17639222815140834,0.2320010929457531,0.2376461054497264,1641.6060203355073,2153285.120673909,0.00029815214227111317,0.011521657257108806,0.01394016263728185,0.0,0.013471028780679751,6.537845697644467e-08,LBN1990,LBN,1990,12,7,0.632213367912883,0.4790783231307887,0.6618304133812076,0.5465646653411883,0.6055767487456,0.5360037431607393
2371,0.23480835475132425,0.3409267299374025,0.4108252686251011,3500.7936837612206,2213545.728397009,0.000333673297268406,0.00834146210902615,0.01035993991344254,0.0,0.0052849402249196455,0.0,LBN1995,LBN,1995,12,8,0.3971400872305104,0.17639222815140834,0.44464782008345755,0.2320010929457531,0.41749755240954756,0.2376461054497264
2372,-0.3961962960320437,-0.4524748008039184,-0.4642827649350084,3497.5004791122833,2297062.1921792463,0.0007119371713554838,0.00904260763065943,0.011751116980289886,0.0,0.000984223235527566,0.0,LBN2000,LBN,2000,12,9,0.14467314697515699,0.23480835475132425,0.1887330549550396,0.3409267299374025,0.19856904364853295,0.4108252686251011
2373,-0.5299430433138427,-0.6132683332796617,-0.6668187599998769,3538.343232041094,2223578.311651982,0.00023930324227163774,0.012459863474606541,0.01547460796947521,0.0,0.0008870294261691422,0.0,LBN2005,LBN,2005,12,10,0.1933973566064412,-0.3961962960320437,0.2773500508611612,-0.4524748008039184,0.32564424183463836,-0.4642827649350084
2374,-0.28337904406446285,-0.3267604660665123,-0.3752654079556324,3112.6607085548076,1748059.4627106313,0.0005042191361121766,0.006157610112221889,0.007778105349782945,0.0,0.000665149376654618,0.0,LBN2010,LBN,2010,12,11,-0.33291626041328715,-0.5299430433138427,-0.36812572640699803,-0.6132683332796617,-0.3164914791140159,-0.6668187599998769
2375,-0.04042049315956101,-0.30905845389299896,-0.20300709256188465,,1028071.5530582331,,,,,,,LBR1960,LBR,1960,12,1,,,,,,
2376,-0.06334833278402248,-0.2452413312495449,0.1994922259306484,,1140142.7631623312,,,,,,,LBR1965,LBR,1965,12,2,,-0.04042049315956101,,-0.30905845389299896,,-0.20300709256188465
2377,0.07174026380384586,-0.2666139525255354,0.07723250528422769,,1277071.3688009824,,,,,,,LBR1970,LBR,1970,12,3,-0.13129956684766425,-0.06334833278402248,-0.23187731312264534,-0.2452413312495449,-0.06255819910722749,0.1994922259306484
2378,-0.2517166567437452,-0.3359507348057287,-0.1213048322762536,,1444121.811719026,,,,,,,LBR1975,LBR,1975,12,4,-0.13463456166369914,0.07174026380384586,-0.25148541457902346,-0.2666139525255354,0.060309803840083206,0.07723250528422769
2379,-0.07108174901199647,-0.134679159417678,0.2272626838086377,,1659830.5531535347,,,,,,0.0,LBR1980,LBR,1980,12,5,-0.11498509722635572,-0.2517166567437452,-0.2449185793942135,-0.3359507348057287,0.022988479240124968,-0.1213048322762536
2380,-0.2853150926110684,-0.34927675438217304,0.04155797236975749,,1727108.2966367141,,,,,,0.0,LBR1985,LBR,1985,12,6,-0.16203388904038868,-0.07108174901199647,-0.2236145373864799,-0.134679159417678,-0.03761755176607405,0.2272626838086377
2381,0.11113566677203827,0.021308895851195157,0.5027243482630196,,1550870.4879148384,,,,,,0.0,LBR1990,LBR,1990,12,7,-0.13575943445821298,-0.2853150926110684,-0.2854561452029797,-0.34927675438217304,0.06878708701457448,0.04155797236975749
2382,0.03474773075013758,-0.24495548826733954,0.037896462658043334,,1704235.8453972172,,,,,,0.0,LBR1995,LBR,1995,12,8,-0.1669209874883758,0.11113566677203827,-0.21952005720559692,0.021308895851195157,0.01209837728493278,0.5027243482630196
2383,-0.2858080842141967,-0.3034151069093952,-0.23595074042623804,185.88938548404354,1978586.2429810504,0.011372713062051171,0.03198879709080984,0.1675468256233117,0.0,14.635178958478994,0.0,LBR2000,LBR,2000,12,9,-0.109254794379403,0.03474773075013758,-0.33338418531196,-0.24495548826733954,0.15287524082018145,0.037896462658043334
2384,-0.420619672080318,-0.3651122628280837,-0.4308394452822397,212.11108228532558,1918714.818265188,0.053933409979591965,0.06354111872490215,0.15062926091332052,0.0,11.271682832921588,0.0,LBR2005,LBR,2005,12,10,-0.12036588791517816,-0.2858080842141967,-0.2515732411365916,-0.3034151069093952,0.01098065517863101,-0.23595074042623804
2385,-0.2685828569986781,-0.2661593611248632,-0.2749288553803152,224.6854137885509,1476218.553933816,0.01325512681784016,0.04223652326862408,0.08496198022114032,0.0,10.19814522421674,0.0,LBR2010,LBR,2010,12,11,-0.16699269613898185,-0.420619672080318,-0.23361125717440523,-0.3651122628280837,-0.07261466389343464,-0.4308394452822397
2386,0.05306444950755045,0.1186442113720128,0.02696592744210201,,1364258.103511098,,,,,,,LBY1960,LBY,1960,12,1,,,,,,
2387,0.9353919582835832,1.0232937598366254,0.9533901926781818,,1632778.3338442473,,,,,,,LBY1965,LBY,1965,12,2,,0.05306444950755045,,0.1186442113720128,,0.02696592744210201
2388,0.4332641488316118,0.5317252479669418,0.2809090507624336,,1990550.918183709,,,,,,,LBY1970,LBY,1970,12,3,0.20500397801430054,0.9353919582835832,0.1771938071039189,1.0232937598366254,0.08228049647027605,0.9533901926781818
2389,0.7658259244886618,0.6739126861762414,0.2587143234048644,,2403751.404655394,,,,,,,LBY1975,LBY,1975,12,4,0.6087819492222122,0.4332641488316118,0.70700323686955,0.5317252479669418,0.45571368968864673,0.2809090507624336
2390,0.794125871801043,0.7177551813621229,0.4631708803472699,,2849827.1515163262,,,,,,0.0003068290974084604,LBY1980,LBY,1980,12,5,0.37899409134521744,0.7658259244886618,0.4191153653656773,0.6739126861762414,0.18464265924587248,0.2587143234048644
2391,0.4974134066378468,0.4617563185155417,0.22121090349170905,,3257946.1708820174,,,,,,0.0002138034171568772,LBY1985,LBY,1985,12,6,0.5311837462528146,0.794125871801043,0.5023876620084603,0.7177551813621229,0.1756961665634554,0.4631708803472699
2392,0.05828666772733631,-0.014841404300652741,-0.07467514472933529,5048.049472586795,3536195.725604013,0.22856721634250465,0.2308845931835267,0.2309340150043153,20.589636066812442,20.77280864508685,0.00023644336308629215,LBY1990,LBY,1990,12,7,0.5441346008928738,0.4974134066378468,0.5280640882150035,0.4617563185155417,0.2581107446336657,0.22121090349170905
2393,0.1393307636051669,-0.020868722828555647,-0.11422706717709015,4116.380994160666,3659511.7869133605,0.20937877002211688,0.2135198748861516,0.21356491949493103,18.11866805811476,18.34294571569336,0.00020174900010002606,LBY1995,LBY,1995,12,8,0.40835060229365905,0.05828666772733631,0.3781379518723813,-0.014841404300652741,0.16057887918194436,-0.07467514472933529
2394,-0.05767674635116545,-0.1844154925402796,-0.2969294770535789,3585.8261224728267,3591131.47710169,0.2807913803498921,0.284986419280272,0.2850048971076207,28.49841948363929,28.829822901599847,0.00017261596326942631,LBY2000,LBY,2000,12,9,0.20739381246581298,0.1393307636051669,0.09901774650511615,-0.020868722828555647,0.0413099049525265,-0.11422706717709015
2395,-0.014863000469085619,-0.0473221265190484,-0.17290346342122706,5826.295114004401,3246239.734932905,0.3327792430867219,0.3358545633678858,0.335990740503052,32.48648292125002,33.18576428402227,0.00016996390735424043,LBY2005,LBY,2005,12,10,0.24448187816301026,-0.05767674635116545,0.09548783793698185,-0.1844154925402796,0.02536688483546746,-0.2969294770535789
2396,-0.09453019503164256,-0.15488597606678695,-0.1815246038760788,3403.7031941773585,2189271.678886073,0.1974225343796749,0.1988200774557861,0.19894462257290613,17.57333886614596,18.23467705788356,6.325678364496454e-05,LBY2010,LBY,2010,12,11,0.1543256811820972,-0.014863000469085619,-0.00029358476757933294,-0.0473221265190484,-0.04827879445973378,-0.17290346342122706
2397,-1.3499729703665477,-1.3347733478888035,-1.2826169776076728,,86268.94836127239,,,,,,,LCA1965,LCA,1965,12,2,,,,,,
2398,-0.5718444158676189,-0.608690200503698,-0.7615149761881461,,90846.42491029817,,,,,,,LCA1970,LCA,1970,12,3,,-1.3499729703665477,,-1.3347733478888035,,-1.2826169776076728
2399,0.1312844501842403,0.08327258715842083,0.018680324463759505,802.6647231019753,94640.26106223336,0.0001428386902495772,0.00041312736707717156,0.0021365805165132158,,0.05655231720499231,,LCA1975,LCA,1975,12,4,-0.45258121788519773,-0.5718444158676189,-0.510370393601382,-0.608690200503698,-0.5409116202249702,-0.7615149761881461
2400,-0.049320908925528095,-0.04444441029406369,-0.31877029705239984,1294.3089380467045,99191.36070873584,1.0613168712828626e-05,0.00017797628413639642,0.002618185358152093,0.0,0.0424185284772913,,LCA1980,LCA,1980,12,5,-0.24180311773991864,0.1312844501842403,-0.2962390795616376,0.08327258715842083,-0.41869100292156924,0.018680324463759505
2401,0.056276292830135584,-0.007362008727658253,-0.11928132690714167,2056.734896304148,104045.24993261037,1.296822889779362e-05,0.0003615996798644674,0.001839808810207356,0.0,0.006076799339448013,,LCA1985,LCA,1985,12,6,-0.05134080185800055,-0.049320908925528095,-0.09217030104458684,-0.04444441029406369,-0.2357019700582706,-0.31877029705239984
