,map,gdp_pc
7595,LBN2003,5425.66907030169
7596,LBN2004,5473.4810200453
7597,LBN2005,5390.20813403708
7598,LBN2006,5434.2524815957
7599,LBN2007,6086.79540993977
7600,LBN2008,7109.5131628517
7601,LBN2009,8480.98876156677
7602,LBN2010,8858.28397217732
7603,LBN2011,8734.18918518532
7604,LBN2012,8959.258471004541
7605,LBN2013,8807.90133514273
7606,LBN2014,8660.03692753065
7607,LBN2015,8529.513660077371
7608,LBN2016,8571.1262475123
7609,LBN2017,8808.58944759405
7610,LBN2018,
7611,LBR1960,
7612,LBR1961,
7613,LBR1962,
7614,LBR1963,
7615,LBR1964,
7616,LBR1965,
7617,LBR1966,
7618,LBR1967,
7619,LBR1968,
7620,LBR1969,
7621,LBR1970,
7622,LBR1971,
7623,LBR1972,
7624,LBR1973,
7625,LBR1974,
7626,LBR1975,
7627,LBR1976,
7628,LBR1977,
7629,LBR1978,
7630,LBR1979,
7631,LBR1980,
7632,LBR1981,
7633,LBR1982,
7634,LBR1983,
7635,LBR1984,
7636,LBR1985,
7637,LBR1986,
7638,LBR1987,
7639,LBR1988,
7640,LBR1989,
7641,LBR1990,
7642,LBR1991,
7643,LBR1992,
7644,LBR1993,
7645,LBR1994,
7646,LBR1995,
7647,LBR1996,
7648,LBR1997,
7649,LBR1998,
7650,LBR1999,
7651,LBR2000,302.996475672572
7652,LBR2001,302.895358680259
7653,LBR2002,302.658003312587
7654,LBR2003,240.03339929973097
7655,LBR2004,282.393919684273
7656,LBR2005,290.994502074371
7657,LBR2006,331.47325197476897
7658,LBR2007,390.84161036991304
7659,LBR2008,471.199371661371
7660,LBR2009,463.855965376615
7661,LBR2010,506.063004590787
7662,LBR2011,589.1650146050521
7663,LBR2012,650.7136207202901
7664,LBR2013,715.5370458981901
7665,LBR2014,716.052908657476
7666,LBR2015,706.0594658972391
7667,LBR2016,710.436009357099
7668,LBR2017,694.319582848856
7669,LBR2018,
7670,LBY1960,
7671,LBY1961,
7672,LBY1962,
7673,LBY1963,
7674,LBY1964,
7675,LBY1965,
7676,LBY1966,
7677,LBY1967,
7678,LBY1968,
7679,LBY1969,
7680,LBY1970,
7681,LBY1971,
7682,LBY1972,
7683,LBY1973,
7684,LBY1974,
7685,LBY1975,
7686,LBY1976,
7687,LBY1977,
7688,LBY1978,
7689,LBY1979,
7690,LBY1980,
7691,LBY1981,
7692,LBY1982,
7693,LBY1983,
7694,LBY1984,
7695,LBY1985,
7696,LBY1986,
7697,LBY1987,
7698,LBY1988,
7699,LBY1989,
7700,LBY1990,6514.32150398511
7701,LBY1991,7040.70192411183
7702,LBY1992,7284.747991069141
7703,LBY1993,6446.93313558656
7704,LBY1994,5892.462255701479
7705,LBY1995,5161.68334189342
7706,LBY1996,5537.18381611161
7707,LBY1997,5999.02665056973
7708,LBY1998,5244.8803103149
7709,LBY1999,6821.312519333511
7710,LBY2000,7145.62849363423
7711,LBY2001,6269.580123126279
7712,LBY2002,3705.4426381076396
7713,LBY2003,4676.96750257125
7714,LBY2004,5806.083603585649
7715,LBY2005,8171.3616508288405
7716,LBY2006,9344.98751794529
7717,LBY2007,11308.566605796399
7718,LBY2008,14396.048648510601
7719,LBY2009,10296.973527599599
7720,LBY2010,12120.562169206201
7721,LBY2011,5602.549434254921
7722,LBY2012,13209.140780978101
7723,LBY2013,10571.850763283699
7724,LBY2014,6631.529047259511
7725,LBY2015,4465.4903662344705
7726,LBY2016,4166.63052895261
7727,LBY2017,5978.042925657281
7728,LBY2018,
7729,LCA1960,
7730,LCA1961,
7731,LCA1962,
7732,LCA1963,
7733,LCA1964,
7734,LCA1965,
7735,LCA1966,
7736,LCA1967,
7737,LCA1968,
7738,LCA1969,
7739,LCA1970,
7740,LCA1971,
7741,LCA1972,
7742,LCA1973,
7743,LCA1974,
7744,LCA1975,
7745,LCA1976,
7746,LCA1977,817.4625751328521
7747,LCA1978,937.759228218843
7748,LCA1979,1118.0996445667402
7749,LCA1980,1306.47885156211
7750,LCA1981,1480.7883041326902
7751,LCA1982,1590.61513598548
7752,LCA1983,1691.67538458289
7753,LCA1984,1837.15350546742
7754,LCA1985,2004.8960063704
7755,LCA1986,2350.04228451934
7756,LCA1987,2552.8722565079197
7757,LCA1988,2862.2481031877
7758,LCA1989,3188.85229916433
7759,LCA1990,3733.97544435198
7760,LCA1991,3900.9188702958504
7761,LCA1992,4230.51089842705
7762,LCA1993,4254.57071322707
7763,LCA1994,4386.49641262432
7764,LCA1995,4630.04220455051
7765,LCA1996,4728.10871594797
7766,LCA1997,4769.3415719572995
7767,LCA1998,5114.58649917878
7768,LCA1999,5307.1127284323
7769,LCA2000,5310.8799437798
7770,LCA2001,5036.47235684796
7771,LCA2002,5034.43387554853
7772,LCA2003,5485.336050145061
7773,LCA2004,5878.142850001271
7774,LCA2005,6203.53629341865
7775,LCA2006,6855.10376313063
7776,LCA2007,7634.7461109428505
7777,LCA2008,7576.682337697579
7778,LCA2009,7384.2702498314
7779,LCA2010,8008.19716459999
7780,LCA2011,8272.39454697
7781,LCA2012,8216.015523631271
7782,LCA2013,8367.27621963304
7783,LCA2014,8596.351698284008
7784,LCA2015,9155.653328350641
7785,LCA2016,9188.41275339885
7786,LCA2017,9715.194785938
7787,LCA2018,
7788,LCN1960,369.745071867377
7789,LCN1961,380.88475418117304
7790,LCN1962,423.87901140596495
7791,LCN1963,416.184855481056
7792,LCN1964,451.351712978151
7793,LCN1965,468.46665693198196
7794,LCN1966,500.475563256718
7795,LCN1967,500.605681832475
7796,LCN1968,525.724345459057
7797,LCN1969,574.054581058891
7798,LCN1970,609.401511903336
7799,LCN1971,664.178856310161
7800,LCN1972,727.95816681453
7801,LCN1973,930.277024383487
7802,LCN1974,1180.05336794632
7803,LCN1975,1206.71045772215
7804,LCN1976,1309.67971182161
7805,LCN1977,1406.74014442606
7806,LCN1978,1561.33467310337
7807,LCN1979,1820.2770820389499
7808,LCN1980,2144.31519830247
7809,LCN1981,2419.18525453847
7810,LCN1982,2208.81434385931
7811,LCN1983,1906.41122401185
7812,LCN1984,1885.25889540197
7813,LCN1985,1902.5221935389102
7814,LCN1986,1878.5402553881102
7815,LCN1987,1944.8022206021801
7816,LCN1988,2150.98044485195
7817,LCN1989,2304.30711418786
7818,LCN1990,2648.21878064857
7819,LCN1991,3198.51954520518
7820,LCN1992,2969.56061848965
7821,LCN1993,3355.38595875492
7822,LCN1994,3768.52062308252
7823,LCN1995,3951.70722914927
7824,LCN1996,4206.81683037959
7825,LCN1997,4539.156841766071
7826,LCN1998,4509.97060405352
7827,LCN1999,4008.84736844637
7828,LCN2000,4358.72576592334
7829,LCN2001,4205.67739070722
7830,LCN2002,3723.2485038827795
7831,LCN2003,3754.4785094777503
7832,LCN2004,4271.46240417726
7833,LCN2005,5098.87187333104
7834,LCN2006,5900.66251572713
7835,LCN2007,6865.65935574852
7836,LCN2008,7881.11061238396
7837,LCN2009,7316.718692128459
7838,LCN2010,8964.83387933121
7839,LCN2011,10075.4497854025
7840,LCN2012,10062.7446221424
7841,LCN2013,10194.612794660401
7842,LCN2014,10278.2408909878
7843,LCN2015,8742.39429797637
7844,LCN2016,8442.55109617619
7845,LCN2017,9271.59222370615
7846,LCN2018,
7847,LDC1960,
7848,LDC1961,
7849,LDC1962,
7850,LDC1963,
7851,LDC1964,
7852,LDC1965,
7853,LDC1966,
7854,LDC1967,
7855,LDC1968,
7856,LDC1969,
7857,LDC1970,
7858,LDC1971,
7859,LDC1972,
7860,LDC1973,
7861,LDC1974,
7862,LDC1975,
7863,LDC1976,
7864,LDC1977,
7865,LDC1978,
7866,LDC1979,
7867,LDC1980,292.76168715673
7868,LDC1981,288.690978897124
7869,LDC1982,280.013887191067
7870,LDC1983,256.380580560115
7871,LDC1984,248.82939485171602
7872,LDC1985,271.055833827307
7873,LDC1986,287.21891632268904
7874,LDC1987,305.952479220938
7875,LDC1988,307.91675757067003
7876,LDC1989,306.98214524276904
7877,LDC1990,312.081565969848
7878,LDC1991,306.883146426273
7879,LDC1992,270.810222896545
7880,LDC1993,262.64347528259
7881,LDC1994,237.596099010285
7882,LDC1995,263.949228998256
7883,LDC1996,282.866298091431
7884,LDC1997,291.255481361213
7885,LDC1998,290.818571350581
7886,LDC1999,286.794575447243
7887,LDC2000,316.676279098422
7888,LDC2001,294.296247049179
7889,LDC2002,311.544936963728
7890,LDC2003,344.687405355932
7891,LDC2004,386.00125254250395
7892,LDC2005,442.436967627622
7893,LDC2006,505.960464339626
7894,LDC2007,591.882540351614
7895,LDC2008,717.882974739848
7896,LDC2009,703.304628986775
7897,LDC2010,786.8696874950299
7898,LDC2011,887.3097240153951
7899,LDC2012,925.707287595772
7900,LDC2013,980.493392960988
7901,LDC2014,1039.92318090435
7902,LDC2015,1005.1731239519
7903,LDC2016,984.0563074474741
7904,LDC2017,1072.6656009011
7905,LDC2018,
7906,LIC1960,
7907,LIC1961,
7908,LIC1962,
7909,LIC1963,
7910,LIC1964,
7911,LIC1965,
7912,LIC1966,
7913,LIC1967,
7914,LIC1968,
7915,LIC1969,
7916,LIC1970,
7917,LIC1971,
7918,LIC1972,
7919,LIC1973,
7920,LIC1974,
7921,LIC1975,
7922,LIC1976,
7923,LIC1977,
7924,LIC1978,
7925,LIC1979,
7926,LIC1980,
7927,LIC1981,357.462438393227
7928,LIC1982,364.339670052202
7929,LIC1983,343.27162148748
7930,LIC1984,314.722935391365
7931,LIC1985,311.262542156074
7932,LIC1986,323.262977215514
7933,LIC1987,317.260256272409
7934,LIC1988,327.820112083279
7935,LIC1989,314.70265046329496
7936,LIC1990,334.684218540827
7937,LIC1991,336.02647346454
7938,LIC1992,296.442960894444
7939,LIC1993,284.201971499407
7940,LIC1994,227.47767152584098
7941,LIC1995,251.68125919102002
7942,LIC1996,277.466660140965
7943,LIC1997,280.922962895012
7944,LIC1998,284.937718472235
7945,LIC1999,282.135368019868
7946,LIC2000,319.345862659523
7947,LIC2001,293.938162823769
7948,LIC2002,302.879078675393
7949,LIC2003,320.792078138284
7950,LIC2004,357.171643117191
7951,LIC2005,395.340621572344
7952,LIC2006,430.298659579031
7953,LIC2007,501.195934478049
7954,LIC2008,591.1218039208641
7955,LIC2009,605.860960962268
7956,LIC2010,643.0245885003791
7957,LIC2011,710.161979108155
7958,LIC2012,748.670406973586
7959,LIC2013,801.948072592575
7960,LIC2014,837.975088090407
7961,LIC2015,803.1267174800599
7962,LIC2016,758.473823818179
7963,LIC2017,787.6614514124361
7964,LIC2018,
7965,LIE1960,
7966,LIE1961,
7967,LIE1962,
7968,LIE1963,
7969,LIE1964,
7970,LIE1965,
7971,LIE1966,
7972,LIE1967,
7973,LIE1968,
7974,LIE1969,
7975,LIE1970,4236.93066849034
7976,LIE1971,4827.79288281065
7977,LIE1972,5640.46431359638
7978,LIE1973,7354.1023679927
7979,LIE1974,8441.04784221178
7980,LIE1975,10514.9999648839
7981,LIE1976,11389.027794894399
7982,LIE1977,12418.0145770778
7983,LIE1978,17503.3321341952
7984,LIE1979,19773.6735172943
7985,LIE1980,20671.9985934182
7986,LIE1981,19511.0849054699
7987,LIE1982,19690.3764464683
7988,LIE1983,19579.0812574857
7989,LIE1984,18607.8766208979
7990,LIE1985,19410.7567070432
7991,LIE1986,28315.839543759
7992,LIE1987,37869.3384518914
7993,LIE1988,41351.0471976353
7994,LIE1989,39426.9340981611
7995,LIE1990,49447.4637201217
7996,LIE1991,50987.7704519446
7997,LIE1992,55300.4681580837
7998,LIE1993,55921.13686198361
7999,LIE1994,64156.7010598225
8000,LIE1995,78761.76159792549
8001,LIE1996,79937.2147622405
8002,LIE1997,72190.7905862245
8003,LIE1998,76641.055196248
8004,LIE1999,81116.43916511111
8005,LIE2000,74624.5599589883
8006,LIE2001,74005.0104482361
8007,LIE2002,79035.5347913764
8008,LIE2003,89469.75086745131
8009,LIE2004,99848.6150412484
8010,LIE2005,104994.018301942
8011,LIE2006,113983.16776211
8012,LIE2007,130267.243270796
8013,LIE2008,142973.83089993
8014,LIE2009,125945.00962441
8015,LIE2010,141165.082856705
8016,LIE2011,158283.07625958198
8017,LIE2012,149295.646043634
8018,LIE2013,173528.150454463
8019,LIE2014,179308.075615568
8020,LIE2015,167590.608271984
8021,LIE2016,164993.194162086
8022,LIE2017,
8023,LIE2018,
8024,LKA1960,142.77954958643699
8025,LKA1961,142.838043488907
8026,LKA1962,138.536546921368
8027,LKA1963,117.071944087632
8028,LKA1964,120.714325729079
8029,LKA1965,152.852634180917
8030,LKA1966,153.898547937351
8031,LKA1967,159.50585456911
8032,LKA1968,150.896568653069
8033,LKA1969,160.91292408522
8034,LKA1970,183.92723582258802
8035,LKA1971,185.859583162175
8036,LKA1972,196.422268288335
8037,LKA1973,216.99412326526402
8038,LKA1974,264.74523571313205
8039,LKA1975,275.627318757405
8040,LKA1976,256.288215089994
8041,LKA1977,287.56612939651
8042,LKA1978,188.06255728209598
8043,LKA1979,227.513749756247
8044,LKA1980,267.668292352396
8045,LKA1981,289.12008838405
8046,LKA1982,307.612346565627
8047,LKA1983,328.605478861338
8048,LKA1984,378.86746666017
8049,LKA1985,369.50162857539596
8050,LKA1986,390.25914511520597
8051,LKA1987,401.380898337015
8052,LKA1988,413.357034521042
8053,LKA1989,408.356313601458
8054,LKA1990,463.513225708939
8055,LKA1991,513.144293360121
8056,LKA1992,546.937048306994
8057,LKA1993,576.659274878361
8058,LKA1994,647.440540364366
8059,LKA1995,714.068677517709
8060,LKA1996,756.458066638405
8061,LKA1997,816.8164857860891
8062,LKA1998,850.5318591456701
8063,LKA1999,838.622394421931
8064,LKA2000,869.495692083353
8065,LKA2001,832.7451401996941
8066,LKA2002,867.6360436681
8067,LKA2003,982.641882183568
8068,LKA2004,1066.58848423983
8069,LKA2005,1250.00479113413
8070,LKA2006,1437.70197415321
8071,LKA2007,1632.96113096867
8072,LKA2008,2041.21905317019
8073,LKA2009,2095.4439682866
8074,LKA2010,2808.43439175677
8075,LKA2011,3214.0141948071
8076,LKA2012,3350.52187587961
8077,LKA2013,3610.28936304974
8078,LKA2014,3819.25352973761
8079,LKA2015,3844.51400786016
8080,LKA2016,3857.3513193113204
8081,LKA2017,4073.73651945177
8082,LKA2018,
8083,LMC1960,
8084,LMC1961,
8085,LMC1962,
8086,LMC1963,
8087,LMC1964,
8088,LMC1965,125.732479084076
8089,LMC1966,110.959223402801
8090,LMC1967,115.67064112747101
8091,LMC1968,121.19216016038601
8092,LMC1969,131.729548765268
8093,LMC1970,142.74552255965298
8094,LMC1971,144.728213596458
8095,LMC1972,150.016466298578
8096,LMC1973,174.82467286326
8097,LMC1974,218.092396574519
8098,LMC1975,235.179514999656
8099,LMC1976,248.030721334818
8100,LMC1977,277.711461076416
8101,LMC1978,304.05245899963796
8102,LMC1979,338.19786563649603
8103,LMC1980,410.260179877835
8104,LMC1981,498.915092234077
8105,LMC1982,483.76063005404603
8106,LMC1983,440.535035227471
8107,LMC1984,417.17072537118696
8108,LMC1985,430.17834022956805
8109,LMC1986,433.718244917906
8110,LMC1987,459.852758862919
8111,LMC1988,467.76750239058197
8112,LMC1989,460.60862678392306
8113,LMC1990,483.37385052524496
8114,LMC1991,451.426183907831
8115,LMC1992,460.84543481182703
8116,LMC1993,453.44990482542505
8117,LMC1994,486.860534310768
8118,LMC1995,535.573022952754
8119,LMC1996,575.532433029348
8120,LMC1997,583.343247783884
8121,LMC1998,517.560086029073
8122,LMC1999,552.3941402762181
8123,LMC2000,570.559630959174
8124,LMC2001,568.1011359055079
8125,LMC2002,602.65247342339
8126,LMC2003,680.273403160783
8127,LMC2004,768.168073178987
8128,LMC2005,877.235900313391
8129,LMC2006,1037.55826166526
8130,LMC2007,1251.73107691502
8131,LMC2008,1383.62597818407
8132,LMC2009,1392.8700645557
8133,LMC2010,1680.63677484143
8134,LMC2011,1870.0719647226801
8135,LMC2012,1932.2038600852302
8136,LMC2013,1988.3703272242499
8137,LMC2014,2063.06433665681
8138,LMC2015,2019.85222753965
8139,LMC2016,2071.07499732973
8140,LMC2017,2209.06265384091
8141,LMC2018,
8142,LMY1960,134.094250100584
8143,LMY1961,127.466420862631
8144,LMY1962,130.549313703642
8145,LMY1963,142.050859498044
8146,LMY1964,151.495190898851
8147,LMY1965,163.011144719676
8148,LMY1966,165.076343874706
8149,LMY1967,168.291243957044
8150,LMY1968,173.362785931118
8151,LMY1969,188.27515118335603
8152,LMY1970,202.90457692860699
8153,LMY1971,213.982102406208
8154,LMY1972,234.81535612161701
8155,LMY1973,286.55926484323896
8156,LMY1974,356.050026664804
8157,LMY1975,396.732903537132
8158,LMY1976,422.658476914732
8159,LMY1977,466.323230989989
8160,LMY1978,497.583162618884
8161,LMY1979,580.091586497234
8162,LMY1980,669.494885948003
8163,LMY1981,743.760949072323
8164,LMY1982,718.400314046504
8165,LMY1983,672.4928543452011
8166,LMY1984,677.942451791688
8167,LMY1985,698.33584396837
8168,LMY1986,703.331534131998
8169,LMY1987,707.2009661100881
8170,LMY1988,743.99556182074
8171,LMY1989,766.7039663738029
8172,LMY1990,835.338932765477
8173,LMY1991,864.16389436679
8174,LMY1992,829.733579319001
8175,LMY1993,868.316727605813
8176,LMY1994,924.1321700519801
8177,LMY1995,1023.1835370454302
8178,LMY1996,1101.90572724388
8179,LMY1997,1147.2384998591801
8180,LMY1998,1094.25523273163
8181,LMY1999,1053.6684082117301
8182,LMY2000,1138.26581691336
8183,LMY2001,1139.04142001943
8184,LMY2002,1180.95532325354
8185,LMY2003,1309.2275621439699
8186,LMY2004,1530.80039129106
8187,LMY2005,1800.76477930052
8188,LMY2006,2116.03543361943
8189,LMY2007,2587.5948219164998
8190,LMY2008,3062.3898915484697
8191,LMY2009,2955.1474976221602
8192,LMY2010,3535.21482671877
8193,LMY2011,4115.79103593632
8194,LMY2012,4338.01481392423
8195,LMY2013,4543.16987156799
8196,LMY2014,4658.59366440385
8197,LMY2015,4345.968567468401
8198,LMY2016,4312.2688342313795
8199,LMY2017,4670.29123016073
8200,LMY2018,
8201,LSO1960,40.605535302547494
8202,LSO1961,41.201213687709
8203,LSO1962,47.450222538449104
8204,LSO1963,52.3443123037362
8205,LSO1964,56.712943367571
8206,LSO1965,58.7785664104531
8207,LSO1966,59.5447476939649
8208,LSO1967,60.998541226155005
8209,LSO1968,61.972091632277
8210,LSO1969,65.1835009030367
8211,LSO1970,66.539494920377
8212,LSO1971,72.53249116677308
8213,LSO1972,75.1768325287805
8214,LSO1973,110.241719191952
8215,LSO1974,134.222128698862
8216,LSO1975,129.980848714594
8217,LSO1976,125.159968769149
8218,LSO1977,159.652648960968
8219,LSO1978,214.387669482572
8220,LSO1979,227.266332473587
8221,LSO1980,329.406493519386
8222,LSO1981,323.131104784611
8223,LSO1982,253.20204409005902
8224,LSO1983,274.169466995148
8225,LSO1984,231.00520328642398
8226,LSO1985,182.46730898545601
8227,LSO1986,212.59495940132197
8228,LSO1987,264.035014128367
8229,LSO1988,303.425601400866
8230,LSO1989,314.338815125946
8231,LSO1990,371.84423871068805
8232,LSO1991,430.90967715326303
8233,LSO1992,498.484477787737
8234,LSO1993,491.420534143218
8235,LSO1994,506.99777839124397
8236,LSO1995,568.816383775527
8237,LSO1996,529.3669606613649
8238,LSO1997,551.241058810051
8239,LSO1998,506.99460489687203
8240,LSO1999,493.24937740058897
8241,LSO2000,474.81979060038805
8242,LSO2001,437.819015426502
8243,LSO2002,407.80939071857
8244,LSO2003,603.636278327567
8245,LSO2004,781.514595393181
8246,LSO2005,862.946308366279
8247,LSO2006,915.775748629971
8248,LSO2007,865.799330202721
8249,LSO2008,879.2982742009509
8250,LSO2009,878.165423386524
8251,LSO2010,1157.34109192083
8252,LSO2011,1350.6432521572199
8253,LSO2012,1281.6115077407
8254,LSO2013,1192.99876553274
8255,LSO2014,1218.46610643407
8256,LSO2015,1154.35521879082
8257,LSO2016,1054.2687537592199
8258,LSO2017,1154.44424617304
8259,LSO2018,
8260,LTE1960,166.659370480192
8261,LTE1961,153.565630987386
8262,LTE1962,159.00774208305901
8263,LTE1963,168.410534022908
8264,LTE1964,181.71909859586103
8265,LTE1965,198.22171608056198
8266,LTE1966,214.869127547334
8267,LTE1967,212.19565316301004
8268,LTE1968,211.77029725674197
8269,LTE1969,231.162649115102
8270,LTE1970,256.459166844529
8271,LTE1971,278.96415869019404
8272,LTE1972,313.278991098633
8273,LTE1973,389.887975191198
8274,LTE1974,450.436604585055
8275,LTE1975,486.475538527126
8276,LTE1976,522.378020273291
8277,LTE1977,597.470263543001
8278,LTE1978,613.6041990144099
8279,LTE1979,722.7013062954429
8280,LTE1980,807.918157501673
8281,LTE1981,844.4783590406121
8282,LTE1982,851.021790808056
8283,LTE1983,774.854303934222
8284,LTE1984,804.332390208788
8285,LTE1985,847.452270497401
8286,LTE1986,887.819433474554
8287,LTE1987,921.34902522231
8288,LTE1988,999.384459491209
8289,LTE1989,1043.46474271503
8290,LTE1990,1098.2906969577
8291,LTE1991,1193.44710703759
8292,LTE1992,1102.51802047565
8293,LTE1993,1131.4100830936
8294,LTE1994,1275.30696686937
8295,LTE1995,1541.29867896818
8296,LTE1996,1682.7114543401801
8297,LTE1997,1744.81301855091
8298,LTE1998,1664.52768164358
8299,LTE1999,1524.9393967901
8300,LTE2000,1662.18564947544
8301,LTE2001,1705.63527957147
8302,LTE2002,1794.5662649679898
8303,LTE2003,2032.84754663797
8304,LTE2004,2428.18932741263
