,map,res_exp1,res_exp2,res_exp3
6503,MEX2008,51243953294.0,67089983214.0,72144174003.0
6504,MEX2009,29359807276.0,39240188095.0,43583503962.0
6505,MEX2010,39137812225.0,53793438754.0,59092532673.0
6506,MEX2011,54000908215.0,75030048196.0,82022687396.0
6507,MEX2012,51672852880.0,72048205865.0,78599784262.0
6508,MEX2013,47389850922.0,65864014861.0,72949073570.0
6509,MEX2014,43589538924.0,62165261887.0,69341731810.0
6510,MEX2015,23339159266.0,38336740720.0,45075438704.0
6511,MEX2016,18004516424.0,33512679913.0,40231512839.0
6512,MHL1992,0.0,55930.0,68749.0
6513,MHL1993,0.0,9847.0,16056.0
6514,MHL1994,0.0,48260.0,48260.0
6515,MHL1995,0.0,105884.0,134372.0
6516,MHL1996,0.0,114785.0,320714.0
6517,MHL1997,0.0,2391605.0,2449099.0
6518,MHL1998,0.0,139242.0,149565.0
6519,MHL1999,0.0,12675.0,32625.0
6520,MHL2000,2218446.0,2353476.0,2366354.0
6521,MHL2001,4913.0,348430.0,365902.0
6522,MHL2002,827.0,247189.0,286855.0
6523,MHL2003,18434714.0,18507106.0,18515963.0
6524,MHL2004,35422948.0,35451244.0,35482134.0
6525,MHL2005,26937.0,102100.0,237707.0
6526,MHL2006,0.0,969537.0,1131478.0
6527,MHL2007,14840320.0,20771269.0,21732529.0
6528,MHL2008,745406.0,5410485.0,5712872.0
6529,MHL2009,47124344.0,47829667.0,48371680.0
6530,MHL2010,1056279.0,3569570.0,3710827.0
6531,MHL2011,0.0,1155289.0,1316835.0
6532,MHL2012,0.0,5122622.0,5213660.0
6533,MHL2013,130233.0,5469567.0,5553324.0
6534,MHL2014,2959.0,6735858.0,6752395.0
6535,MHL2015,392546.0,3683837.0,4858382.0
6536,MHL2016,0.0,453993.0,1232416.0
6537,MKD1993,2981459.0,181136868.0,251383621.0
6538,MKD1994,2468723.0,334492664.0,442668039.0
6539,MKD1995,5529692.0,359229577.0,500359218.0
6540,MKD1996,11706816.0,346430470.0,506102310.0
6541,MKD1997,14274955.0,461914169.0,613526285.0
6542,MKD1998,11899488.0,457794547.0,585428137.0
6543,MKD1999,17454103.0,321692268.0,471091734.0
6544,MKD2000,47655491.0,522435833.0,634512258.0
6545,MKD2001,35444841.0,353175044.0,458603655.0
6546,MKD2002,20957289.0,292267585.0,403132244.0
6547,MKD2003,66608053.0,444129673.0,552178035.0
6548,MKD2004,62434436.0,648775146.0,783301126.0
6549,MKD2005,131669528.0,997240729.0,1180204986.0
6550,MKD2006,145936763.0,1118334675.0,1306371602.0
6551,MKD2007,126815520.0,1829994543.0,2035394362.0
6552,MKD2008,22721258.0,1752131166.0,1978198826.0
6553,MKD2009,24433495.0,655759495.0,914025240.0
6554,MKD2010,162935323.0,1249081708.0,1480969341.0
6555,MKD2011,243714201.0,1622695454.0,1894854615.0
6556,MKD2012,162383781.0,1258115006.0,1545198999.0
6557,MKD2013,87419596.0,1142325092.0,1472824025.0
6558,MKD2014,69207785.0,1057794890.0,1410954338.0
6559,MKD2015,35806369.0,845833103.0,1120798434.0
6560,MKD2016,40434457.0,703663826.0,975143306.0
6561,MLI1962,1401.280029296875,19220.028259277344,146720.59942626953
6562,MLI1963,11215.123046875,179799.7212524414,465403.71044921875
6563,MLI1964,0.0,1972.0,721367.5024414062
6564,MLI1965,0.0,3081.98095703125,96646.95013427734
6565,MLI1966,4129.000305175781,7299.334899902344,311499.7735595703
6566,MLI1967,0.0,19634.99609375,214334.06170654297
6567,MLI1968,0.0,3828.6622619628906,125494.19332885742
6568,MLI1969,6912.389892578125,97751.8363647461,699260.6876831055
6569,MLI1970,41059.98889160156,1301475.4277954102,4237321.899536133
6570,MLI1971,60299.888916015625,86718.49867248535,1412590.0588531494
6571,MLI1972,0.0,12240.292724609375,250935.21630859375
6572,MLI1973,0.0,22540.281372070312,209594.45697021484
6573,MLI1974,927812.4392089844,1800955.1027832031,3633235.212524414
6574,MLI1975,37543.9765625,283385.5711364746,1141546.536895752
6575,MLI1976,2432.99951171875,149767.86920166016,5924928.98236084
6576,MLI1977,5915.0,150635.99212646484,2086600.6778564453
6577,MLI1978,358710.8525390625,958987.6463623047,1621971.3847045898
6578,MLI1979,7250120.0,11442872.735717773,12202209.950561523
6579,MLI1980,972.0084838867188,3167196.601196289,3964829.401489258
6580,MLI1981,468447.876953125,2939178.829345703,3938975.508239746
6581,MLI1982,0.0,78650.90405273438,620290.9014892578
6582,MLI1983,78479.640625,2324463.902709961,2867897.7552490234
6583,MLI1984,0.0,2582615.4600219727,3183964.8739624023
6584,MLI1985,0.0,5038311.95074463,6153303.172058106
6585,MLI1986,0.0,5680147.364135742,8948546.28692627
6586,MLI1987,3368.83984375,2442634.593017578,3344892.776123047
6587,MLI1988,14622.9990234375,1165376.7805175781,1865583.0993652344
6588,MLI1989,263038.96313476557,4530391.647277832,5391985.275085449
6589,MLI1990,69881.0,12146667.0,14689917.0
6590,MLI1991,0.0,32590336.0,32840708.0
6591,MLI1992,5700.0,33371402.0,34068663.0
6592,MLI1993,0.0,14441533.0,14837317.0
6593,MLI1994,0.0,13842736.0,14071988.0
6594,MLI1995,0.0,15022054.0,15478692.0
6595,MLI1996,446556.0,9321757.0,10123857.0
6596,MLI1997,123446.0,4281216.0,11171927.0
6597,MLI1998,21508.0,2645257.0,4631555.0
6598,MLI1999,55659.0,5420016.0,6110054.0
6599,MLI2000,956625.0,6512452.0,10121358.0
6600,MLI2001,4163043.0,7165683.0,15436718.0
6601,MLI2002,5892438.0,8242119.0,11538385.0
6602,MLI2003,3498559.0,5108818.0,11130958.0
6603,MLI2004,3002508.0,5884173.0,12190742.0
6604,MLI2005,3964078.0,9672560.0,15016233.0
6605,MLI2006,5994667.0,19970398.0,41773254.0
6606,MLI2007,4381168.0,11313856.0,16351263.0
6607,MLI2008,12034930.0,17273789.0,23604618.0
6608,MLI2009,40758.0,3213771.0,4882089.0
6609,MLI2010,54201464.0,62209486.0,67086238.0
6610,MLI2011,59711603.0,77208172.0,85540931.0
6611,MLI2012,11029254.0,41350864.0,46434830.0
6612,MLI2013,198908.0,21626003.0,25365194.0
6613,MLI2014,656380.0,15842198.0,21108984.0
6614,MLI2015,1194156.0,2813650.0,9816944.0
6615,MLI2016,4531418.0,11357710.0,21300077.0
6616,MLT1962,776207.1171875,1668387.415802002,1891208.4687805176
6617,MLT1963,5968.00390625,1167744.1448364258,1276405.3481445312
6618,MLT1964,413214.66943359375,1484904.32321167,1674042.3995056152
6619,MLT1965,153795.04968261722,1464263.0729370117,1992237.5560913086
6620,MLT1966,159574.00659179688,1465769.9365844727,1865563.1167907715
6621,MLT1967,30704.389404296875,1145215.4071655273,1728549.2311401367
6622,MLT1968,213296.79028320312,1394695.1045532227,1758197.1254882812
6623,MLT1969,325723.7578125,2140504.5524902344,2505691.680908203
6624,MLT1970,196515.4814453125,1369849.21673584,1750667.7669677737
6625,MLT1971,0.0,528882.8324890137,730693.8598480225
6626,MLT1972,212200.197265625,948830.8432922363,1684229.298614502
6627,MLT1973,5439996.177734375,8027229.452026367,8986904.102783203
6628,MLT1974,44325265.10534668,47386016.06729126,52518953.03933716
6629,MLT1975,119809.2236328125,2254371.8444519043,12075367.31842041
6630,MLT1976,2086782.0477905273,7726032.457946777,15756228.203552246
6631,MLT1977,265350.99658203125,3867272.274963379,16837877.2779541
6632,MLT1978,6391379.484375,11861978.56048584,13291057.72833252
6633,MLT1979,4459794.622924805,11388005.60723877,20117273.139709473
6634,MLT1980,6380650.328613281,12081657.002563477,21255508.31298828
6635,MLT1981,257752.01171875,5957242.76953125,13501750.540405273
6636,MLT1982,5682755.533203125,14466882.214111328,22724216.723510742
6637,MLT1983,320016.0010986328,7184015.775756837,16759514.190124512
6638,MLT1984,15226578.505859375,22507144.487060547,31303917.90032959
6639,MLT1985,22781398.721557617,32638335.080566406,42666895.75756836
6640,MLT1986,5862368.6875,14002662.861450195,27807465.663330078
6641,MLT1987,4691280.904541015,16940385.410339355,47857065.371398926
6642,MLT1988,8249978.918701173,21473038.04736328,35983607.95367432
6643,MLT1989,4523116.329956055,25416175.375854492,41661088.297058105
6644,MLT1990,26094011.0,47681125.0,58996558.0
6645,MLT1991,33947303.0,50861859.0,61256679.0
6646,MLT1992,16169658.0,27077025.0,33748422.0
6647,MLT1993,32095934.0,43850815.0,47900782.0
6648,MLT1994,66336621.0,80836570.0,84733527.0
6649,MLT1995,91527567.0,109864798.0,115864741.0
6650,MLT1996,58496291.0,81477682.0,90014083.0
6651,MLT1997,16222468.0,54434553.0,62846530.0
6652,MLT1998,37053630.0,62063806.0,70652092.0
6653,MLT1999,55238589.0,88658670.0,96018089.0
6654,MLT2000,140015277.0,162211543.0,170358796.0
6655,MLT2001,85161180.0,102621123.0,121700783.0
6656,MLT2002,77431522.0,92456906.0,108486019.0
6657,MLT2003,71515235.0,108690140.0,120616828.0
6658,MLT2004,88836105.0,125757804.0,152760737.0
6659,MLT2005,106097205.0,134680005.0,146119396.0
6660,MLT2006,448749173.0,477677617.0,490167008.0
6661,MLT2007,702504370.0,739856838.0,767132469.0
6662,MLT2008,1335368498.0,1378159239.0,1404213977.0
6663,MLT2009,859879102.0,893826278.0,914609611.0
6664,MLT2010,1308205781.0,1354654329.0,1381828422.0
6665,MLT2011,956876411.0,1014044420.0,1038013459.0
6666,MLT2012,1089412570.0,1181727492.0,1221066516.0
6667,MLT2013,1174834462.0,1243938133.0,1281146156.0
6668,MLT2014,990295582.0,1079973785.0,1112642421.0
6669,MLT2015,862678011.0,929252091.0,967788109.0
6670,MLT2016,673315800.0,743689084.0,788636852.0
6671,MMR1962,1327515.0059204102,8580905.355895996,224166279.6234131
6672,MMR1963,1316413.9954833984,8685097.885864258,220811544.8284912
6673,MMR1964,730648.5625,14645597.345825195,217546774.66430664
6674,MMR1965,1814858.5625,16081385.727905273,193752975.57437134
6675,MMR1966,971803.250732422,14166663.437210083,205532529.95875546
6676,MMR1967,791686.9691162109,8136457.0439453125,115493610.6381836
6677,MMR1968,2199107.044128418,10077544.471862793,105630145.21691895
6678,MMR1969,1106232.375,15901019.831970215,127250895.8270874
6679,MMR1970,1447540.1171875,12022418.595825195,112087875.3881836
6680,MMR1971,2503281.75390625,15379686.926574707,111904348.3019104
6681,MMR1972,3274915.921752929,22681702.35397339,110270144.12841797
6682,MMR1973,3504859.0,41004357.970703125,121014737.62353516
6683,MMR1974,2359277.0,31248049.83178711,217221042.33605957
6684,MMR1975,5517216.75,51697763.61212158,194937582.25323486
6685,MMR1976,3073518.140625,32410532.03829956,258546294.6296692
6686,MMR1977,5246385.953125,29922453.19909668,227639042.1525879
6687,MMR1978,5507763.251953125,37016895.465148926,125935479.38616943
6688,MMR1979,31908120.40625,95500517.91259766,332909932.7147217
6689,MMR1980,39094608.0,104164973.65515137,325357490.44421387
6690,MMR1981,20715431.78125,76780149.61437988,333820712.15979004
6691,MMR1982,16010862.90625,66911549.351867676,302285968.4607544
6692,MMR1983,13649543.625,83916979.4640503,372093298.58013916
6693,MMR1984,7623404.0,88256541.39776611,340619268.65509033
6694,MMR1985,5637952.4921875,81094532.9165039,275774331.5773926
6695,MMR1986,2664583.9921875,47833664.86035156,230996601.6201172
6696,MMR1987,2891632.0,60963486.08905029,267187723.94836426
6697,MMR1988,2781396.3232421875,76903313.30957031,282870297.7541504
6698,MMR1989,4632170.9375,77022944.21081543,332409011.79000854
6699,MMR1990,2902167.0,79141865.0,372246251.0
6700,MMR1991,2457211.0,67807447.0,416261978.0
6701,MMR1992,1120331.0,78731511.0,472791866.0
6702,MMR1993,10834402.0,115160517.0,566123141.0
6703,MMR1994,1466824.0,86494539.0,520873405.0
6704,MMR1995,2161566.0,97605305.0,744147312.0
6705,MMR1996,2590804.0,101814662.0,567855594.0
6706,MMR1997,2181146.0,66221462.0,382919623.0
6707,MMR1998,532843.0,59021554.0,342588386.0
6708,MMR1999,482581.0,115346291.0,530132228.0
6709,MMR2000,108638309.0,201832134.0,563174859.0
6710,MMR2001,685702544.0,779092661.0,1167545858.0
6711,MMR2002,766942203.0,870430814.0,1338474864.0
6712,MMR2003,710082898.0,820393208.0,1274239310.0
6713,MMR2004,1079742069.0,1246474231.0,1750262749.0
6714,MMR2005,1561056022.0,1749095583.0,2356223320.0
6715,MMR2006,2096483291.0,2296653739.0,3110689656.0
6716,MMR2007,2118652844.0,2305933692.0,3294614184.0
6717,MMR2008,3186449748.0,3336096238.0,4628937461.0
6718,MMR2009,2578009636.0,2804177796.0,3819251054.0
6719,MMR2010,2674519375.0,3101908751.0,4405537382.0
6720,MMR2011,3062286109.0,4130101679.0,5787498847.0
6721,MMR2012,3422755960.0,3948024022.0,5717596340.0
6722,MMR2013,4116553623.0,5749028842.0,7837248099.0
6723,MMR2014,5927729947.0,17965925331.0,19823148968.0
6724,MMR2015,5666052760.0,7397022269.0,8403996089.0
6725,MMR2016,3733641444.0,4850327722.0,6318578900.0
6726,MNE2006,291874.0,410099264.0,438016380.0
6727,MNE2007,6376828.0,467769436.0,495048666.0
6728,MNE2008,11643961.0,424246122.0,447185500.0
6729,MNE2009,6312684.0,211747059.0,228548007.0
6730,MNE2010,14256476.0,220002180.0,247293607.0
6731,MNE2011,14553069.0,350427410.0,373899179.0
6732,MNE2012,13944138.0,428794270.0,452479184.0
6733,MNE2013,11413992.0,284475659.0,323120833.0
6734,MNE2014,24403330.0,272716646.0,305368641.0
6735,MNE2015,5124989.0,138831700.0,176819834.0
6736,MNE2016,4012570.0,165787002.0,196305907.0
6737,MNG1962,0.0,0.0,16837.47119140625
6738,MNG1963,0.0,0.0,0.0
6739,MNG1964,0.0,510.00006103515625,21501.904357910156
6740,MNG1965,0.0,0.0,9500.640380859377
6741,MNG1966,0.0,0.0,66335.84375
6742,MNG1967,0.0,0.0,0.0
6743,MNG1968,0.0,0.0,3325.0
6744,MNG1969,0.0,2443.0380859375,2443.0380859375
6745,MNG1970,0.0,0.0,498.9979248046875
6746,MNG1971,0.0,0.0,8914.7998046875
6747,MNG1972,0.0,0.0,376.4996643066406
6748,MNG1973,1328.0999755859375,1328.0999755859375,21874.070678710938
6749,MNG1974,0.0,579616.8928222656,580822.8980712891
6750,MNG1975,0.0,773308.9321289064,821532.4331054689
6751,MNG1976,0.0,814700.0689086914,850953.0982055664
6752,MNG1977,0.0,358900.32373046875,7706379.392333984
6753,MNG1978,70777.9375,109812.9047241211,336212.9691772461
6754,MNG1979,2161782.25,2931434.871459961,3107811.710571289
6755,MNG1980,0.0,4406.976440429688,18706.951293945312
6756,MNG1981,0.0,110533.99645996094,268316.17736816406
6757,MNG1982,0.0,52710.7470703125,150021.7158203125
6758,MNG1983,0.0,2889380.052734375,2969804.3012695312
6759,MNG1984,0.0,1001383.0576171875,1073052.2190551758
6760,MNG1985,0.0,11730957.837036133,12186201.45288086
6761,MNG1986,5289.60009765625,2174622.0851440425,2270994.9979858394
6762,MNG1987,0.0,4183532.436645508,7453499.9130859375
6763,MNG1988,0.0,4888159.240478516,7970961.664672852
6764,MNG1989,0.0,12665823.721313477,17516431.544067383
6765,MNG1990,475911.0,11209059.0,15887165.0
6766,MNG1991,0.0,25834038.0,29295092.0
6767,MNG1992,0.0,31949635.0,36893061.0
6768,MNG1993,0.0,38112631.0,45651494.0
6769,MNG1994,0.0,62909886.0,69728821.0
6770,MNG1995,2892103.0,150270841.0,155211195.0
6771,MNG1996,0.0,132800722.0,140735665.0
6772,MNG1997,993.0,235759137.0,275259540.0
6773,MNG1998,518202.0,161694625.0,208574626.0
6774,MNG1999,1325098.0,155166452.0,178553406.0
6775,MNG2000,2564121.0,175317971.0,196673034.0
6776,MNG2001,1606762.0,178256657.0,201844481.0
6777,MNG2002,2850988.0,193367905.0,213435007.0
6778,MNG2003,4358198.0,226005475.0,250854228.0
6779,MNG2004,6375586.0,374553205.0,401775048.0
6780,MNG2005,8417897.0,486489576.0,521251081.0
6781,MNG2006,24902213.0,1031826702.0,1074343279.0
6782,MNG2007,54584404.0,1315794161.0,1371416360.0
6783,MNG2008,104299196.0,1574394346.0,1643387810.0
6784,MNG2009,115750888.0,1296805111.0,1350911754.0
6785,MNG2010,163406295.0,2525713439.0,2606555177.0
6786,MNG2011,226888918.0,3745979679.0,3849055483.0
6787,MNG2012,412401050.0,3911465741.0,4008518566.0
6788,MNG2013,489630359.0,3412491069.0,3508726904.0
6789,MNG2014,704837252.0,4925836146.0,4996723007.0
6790,MNG2015,378476932.0,3697055227.0,3773199532.0
6791,MNG2016,293951639.0,3369011033.0,3420701169.0
6792,MNP1992,0.0,215418.0,215418.0
6793,MNP1993,80344.0,292085.0,292085.0
6794,MNP1994,0.0,71909.0,71909.0
6795,MNP1995,1462.0,136092.0,139239.0
6796,MNP1996,16490.0,257406.0,257406.0
6797,MNP1997,1381942.0,1560593.0,1584163.0
6798,MNP1998,3469.0,511344.0,511344.0
6799,MNP1999,30313.0,185413.0,185413.0
6800,MNP2000,0.0,76904.0,83834.0
6801,MNP2001,0.0,67216.0,67216.0
6802,MNP2002,0.0,400640.0,418211.0
6803,MNP2003,15661.0,331270.0,478360.0
6804,MNP2004,10178.0,347383.0,703117.0
6805,MNP2005,0.0,518385.0,680385.0
6806,MNP2006,0.0,1232340.0,1876448.0
6807,MNP2007,0.0,1338065.0,1454491.0
6808,MNP2008,861.0,2169663.0,2376462.0
6809,MNP2009,1312.0,450278.0,640195.0
6810,MNP2010,35252.0,1833263.0,2025482.0
6811,MNP2011,3463.0,284110.0,459221.0
6812,MNP2012,139.0,596680.0,741039.0
6813,MNP2013,1477.0,570859.0,654283.0
6814,MNP2014,0.0,603133.0,656828.0
6815,MNP2015,0.0,298999.0,308606.0
6816,MNP2016,1117.0,601126.0,618562.0
6817,MOZ1962,432607.125,8054848.912902832,31156848.347229004
6818,MOZ1963,420818.09375,9927803.511901855,35028348.140686035
6819,MOZ1964,1152191.28125,23498845.441589355,47091301.55010986
6820,MOZ1965,2775698.220703125,19513433.223388672,46158862.359191895
6821,MOZ1966,2353358.6866455073,19057952.315063477,55516070.03967285
6822,MOZ1967,2108470.765625,25251134.60913086,98497499.38366699
6823,MOZ1968,3844951.23046875,26032910.525756836,104585079.6928711
6824,MOZ1969,2273718.013671875,19727456.683624268,74850743.07089233
6825,MOZ1970,1564029.3566589355,32213301.728240967,89968898.96188354
6826,MOZ1971,2719569.132080078,26894948.08251953,97019633.14630127
6827,MOZ1972,2434506.637939453,24462422.23599243,143723633.20315552
6828,MOZ1973,4773036.127807617,31590375.659118652,163239534.1013794
6829,MOZ1974,7251920.267578125,59687465.982543945,281837170.3934326
6830,MOZ1975,2384846.262451172,48855363.73742676,236018761.00531006
6831,MOZ1976,2776660.548339844,41153669.99938965,188080323.8717041
6832,MOZ1977,5731120.9580078125,47117259.122680664,194186095.2927246
6833,MOZ1978,9376298.4375,29592772.143554688,103286212.80096436
6834,MOZ1979,6511429.23828125,110079060.75482178,233466192.76654053
