,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t
174,-0.2058705366046396,-0.229257241506327,-0.29939623651608754,2235.990666860376,10247122.481873995,0.0009126146147144762,0.021343051774580606,0.0396989968352172,,,,AUS1965,AUS,1965,12,2
175,-0.15900709980094413,-0.14886460374400776,-0.26163257305830695,3750.8039962081625,11223226.994592953,0.0016337111971098319,0.03580102969176544,0.0545127135536143,0.2950014538338606,2.0462441992810367,,AUS1970,AUS,1970,12,3
176,-0.28866435562561704,-0.20146315477272486,-0.3897952043599045,6662.473736506392,11898669.131006343,0.0032980877582423256,0.04503923461898461,0.065085553399876,1.3831112743223635,4.154977363748931,,AUS1975,AUS,1975,12,4
177,0.01644578599772193,-0.03124405870377801,0.1846254644424351,9614.064378283316,12393538.532928659,0.0068165562548761485,0.055038102059231424,0.07388105065133882,1.490246395068461,3.948059892312822,2.633380357615829e-05,AUS1980,AUS,1980,12,5
178,-0.13757119070997156,-0.07529714643930345,0.0233044854405882,10550.709497019228,12917079.064830627,0.0065806311512858675,0.055257398646412104,0.07016361336288698,0.9405502588199764,2.9602934404408843,3.0517674603252965e-05,AUS1985,AUS,1985,12,6
179,-0.19085543496443635,-0.11900347314565732,-0.11217864566833091,13888.977240425063,13292328.814236695,0.007295137140197401,0.049962225891489166,0.0630780100609885,0.5898639343195402,1.9180434328935767,2.7311404451924585e-05,AUS1990,AUS,1990,12,7
180,-0.4316373122049542,-0.3071613857430866,-0.2526839159028458,15382.758777001478,13242817.435769474,0.00893188721659582,0.04865763079564767,0.06395673995618228,0.40052534824317587,1.460371436896185,2.5554102636947182e-05,AUS1995,AUS,1995,12,8
181,-0.4627846216254036,-0.30278492414952396,-0.30338591503245665,14947.391713604851,12761776.3309296,0.009857296678796841,0.04653089350082241,0.05390760633395797,0.5832738539405758,2.1764735392853494,2.3386273862965586e-05,AUS2000,AUS,2000,12,9
182,-0.3796006558794078,-0.1966854729653865,-0.18539389170356768,22114.147652998814,11415841.502930462,0.008956993807082172,0.055812109382497914,0.06053916533482843,0.49813519319366545,4.1218035374598525,1.4860226417951354e-05,AUS2005,AUS,2005,12,10
183,-0.23559975955632598,-0.15657988929517974,-0.15510462923476245,22110.231410702876,8040444.316570734,0.007040943453425029,0.04202246619652225,0.04528080222635856,0.24215804315224018,3.0618603687786936,7.77357640661312e-06,AUS2010,AUS,2010,12,11
184,,,,,,,,,,,,AUS2015,AUS,2015,12,12
185,1.5500062394866383,1.5101428341856926,1.5430820496868132,963.9176766903255,6259920.988938122,0.0007099554416659302,0.03208417882281694,0.04990332665324854,,,,AUT1960,AUT,1960,12,1
186,1.688652722299973,1.5944939174570292,1.655518969930507,1375.4525771476722,6384110.033578613,0.0004742989444176573,0.031230438232346475,0.04540267306923798,,,,AUT1965,AUT,1965,12,2
187,1.8347815078759349,1.737824905986192,1.7709269402349217,2712.617294470158,6437239.252076334,0.0006932222914295113,0.029081616283753046,0.04203241723946841,0.052923563295893594,0.3563880156220658,,AUT1970,AUT,1970,12,3
188,1.6537624077996889,1.5440232730754837,1.6147378051816381,5996.075991453488,6339797.96631403,0.0009021138692534943,0.028781801503109432,0.04051313326607265,0.13734957856112617,0.4634661374384472,,AUT1975,AUT,1975,12,4
189,1.6852118188780079,1.6737262443917544,1.5934328472011403,7889.174834087579,6190324.004376668,0.001184726390101744,0.028148256498648327,0.0401048939749502,0.13276738858297016,0.40846716028890173,3.0735168349514448e-06,AUT1980,AUT,1980,12,5
190,1.5950050899255932,1.5440267623531145,1.4982009126152875,11696.362117483419,6017446.935768232,0.0012563473314794276,0.027104629676565756,0.03615210653402319,0.05457769112048428,0.21537680342591997,2.6788693300635955e-06,AUT1985,AUT,1985,12,6
191,0.9569142977669672,0.9388549794859093,0.9473931949369782,18059.674606726938,5951188.31362462,0.0007240746201454792,0.020517473381948665,0.02810104080863298,0.02863152696875569,0.11881959663113795,2.646360653305723e-06,AUT1990,AUT,1990,12,7
192,1.4159751441698163,1.338518255300958,1.3358427578093115,20232.168773904148,5702073.375361505,0.0011379456086445057,0.019766741115327408,0.0276276661771265,0.0157788829743589,0.07800652458863956,2.286452404532382e-06,AUT1995,AUT,1995,12,8
193,1.0248612387612048,0.9927937043856448,1.056915585174476,18777.353770830698,5251907.787721326,0.0015725704277745351,0.019695636087668136,0.027781513897407874,0.028047107993279,0.09719751147226219,2.0770145876949557e-06,AUT2000,AUT,2000,12,9
194,0.7960749884318684,0.6867160139627124,0.7001523912862724,24556.53013822723,4513242.114704882,0.002931746772949576,0.023841783152202978,0.03128554776323229,0.03261637378458721,0.11224725527284897,1.7766787993799804e-06,AUT2005,AUT,2005,12,10
195,0.4779908045881739,0.4401917691927542,0.4055752570303202,17623.568903914267,2984783.7782836887,0.003489151931889457,0.016607451674555837,0.02121077396526652,0.0269394732565614,0.08554461498138725,1.425964211229894e-06,AUT2010,AUT,2010,12,11
196,,,,,,,,,,,,AUT2015,AUT,2015,12,12
197,,,,,3663092.784968558,,,,,,,AZE1960,AZE,1960,12,1
198,,,,,4193531.294998373,,,,,,,AZE1965,AZE,1965,12,2
199,,,,,4595571.123639472,,,,,,,AZE1970,AZE,1970,12,3
200,,,,,4913932.289849957,,,,,,,AZE1975,AZE,1975,12,4
201,,,,,5198914.5856221765,,,,,,,AZE1980,AZE,1980,12,5
202,,,,,5471678.526344587,,,,,,,AZE1985,AZE,1985,12,6
203,-0.13295149205957432,-0.14528519634485654,-0.14494167264858734,614.1766379163155,5614764.795047404,0.002182023354330719,0.00466096912856414,0.004832118997932299,8.756845576599938,10.686550999213152,2.097424150475972e-05,AZE1990,AZE,1990,12,7
204,-0.22291611798335426,-0.2781415210329858,-0.4068741715368845,350.2967534252382,5607271.391641392,0.04375220061852459,0.04680430716027258,0.04931942240946926,9.375646488965758,10.79402802598111,1.933936868634386e-05,AZE1995,AZE,1995,12,8
205,-0.2467033521483579,-0.22876461656988353,-0.269676222781472,526.1773708992844,5309474.011855334,0.15071008442001885,0.156915863052016,0.15894534751050673,16.245948631677088,18.44395312297787,2.471578784626844e-05,AZE2000,AZE,2000,12,9
206,-0.3063688942870748,-0.32030248584381205,-0.37119067446176723,2006.1670096036457,4699573.928508711,0.21784960832708664,0.22066380598905797,0.22148700758888587,18.878228660072057,20.513257071481707,4.8047366670577984e-05,AZE2005,AZE,2005,12,10
207,-0.24311580544075417,-0.2607696199442811,-0.26922755596510134,2566.504997987234,3286284.2809973736,0.14449973161482957,0.145603561015702,0.146789932612187,9.405315930317798,10.536975554336703,3.587255805701359e-05,AZE2010,AZE,2010,12,11
208,,,,,,,,,,,,AZE2015,AZE,2015,12,12
209,-0.899664637189581,-0.7751212468783607,-0.9467532561963754,66.897627634544,2541689.4981203238,1.274327474044254e-06,0.014032987983573334,0.041115938864596496,,,,BDI1960,BDI,1960,12,1
210,-0.7886918163700829,-0.9660384125148467,-1.0790862875790923,46.90828950187872,2803632.1270061787,5.7732024625162385e-06,0.02117918198531987,0.11319351683916586,,,,BDI1965,BDI,1965,12,2
211,-1.0615137781718416,-0.8994540024723012,-0.9899711330725859,67.01983431362059,3022866.834372479,0.0009853275782205169,0.004094465588894112,0.06214869504216583,,6.098472497736355,,BDI1970,BDI,1970,12,3
212,-0.8355826599613279,-0.8216413806498631,-0.7483782612390979,122.14667752388588,3211320.7327134977,0.0017518750239571249,0.005533482334134608,0.09024404792556302,,8.429028089008277,,BDI1975,BDI,1975,12,4
213,-0.7077483019554733,-0.7729450573390801,-0.6437434569575131,187.60570837538808,3551158.524553271,0.0,0.005529790871363509,0.07359576321448005,0.0,6.661330078386712,0.0,BDI1980,BDI,1980,12,5
214,-0.9147604892754396,-0.7006498657558714,-0.8496570377304413,181.14570732433265,3959443.763760079,1.607141406680065e-05,0.0013446230785108455,0.06881215443132953,0.0,7.123211279150084,0.0,BDI1985,BDI,1985,12,6
215,-0.5595792127172089,-0.47960477642125326,-0.5729557744427456,141.67523000357914,4299866.573679419,0.0,0.0025489603033498564,0.048858930765760276,0.0,10.860328421986566,0.0,BDI1990,BDI,1990,12,7
216,-0.7560709895936836,-0.72922622238679,-0.6141754648114413,106.47247615125734,4376333.357692351,6.010395562160596e-06,0.0022023798277350515,0.06459605150463696,0.0,16.94238082637803,0.0,BDI1995,BDI,1995,12,8
217,-0.5818746873794474,-0.5987983306433287,-0.5195944520518392,82.15816366619924,4395122.398681295,0.0,0.003510433492578894,0.02607344622098609,0.0,16.75320024595746,0.0,BDI2000,BDI,2000,12,9
218,-0.49360364016794994,-0.5114740578906241,-0.3870493610294629,97.25378776404604,4326288.239372596,1.710140966513855e-06,0.0013171852031055534,0.022449118632809413,0.0,16.020466025331068,0.0,BDI2005,BDI,2005,12,10
219,-0.36349639500636505,-0.3266926695405485,-0.3693186693140412,88.97514930086665,3296682.003372009,4.958588346828014e-07,0.0017625194768036481,0.011320983961158713,0.0,7.225318332336338,0.0,BDI2010,BDI,2010,12,11
220,,,,,,,,,,,,BDI2015,BDI,2015,12,12
221,1.7476045753702851,1.5620209262681213,1.423203218919911,1281.230683286602,8113953.434689574,0.008704516705472317,0.11393775025027118,0.12638420596585886,,,,BEL1960,BEL,1960,12,1
222,1.4880802342710342,1.3203079871854508,1.3366457446382805,1830.7002099463828,8292914.746868452,0.009582647822916705,0.12544265361353626,0.14152353818365077,,,,BEL1965,BEL,1965,12,2
223,1.3952280449313708,1.402114475729394,1.2622509189984592,3487.655506827665,8291220.416933258,0.010713874385609204,0.12420338761742677,0.13938028254916635,0.0,0.11655238598888684,,BEL1970,BEL,1970,12,3
224,1.324542895249034,1.3065489116720894,1.1821849890720841,7493.832268036374,8235910.645481813,0.019401769848772166,0.10877541326459636,0.1255701538103343,0.0,0.1695701886198044,,BEL1975,BEL,1975,12,4
225,1.2623276662326814,1.1529978313147007,1.169090667769586,8250.768022614297,8067900.402694947,0.03635248109773893,0.13276886401945437,0.15442299038499233,0.0,0.15559119205222435,7.639415521862192e-07,BEL1980,BEL,1980,12,5
226,1.0021803894262946,0.8802736746109185,0.9144588762569295,11005.418701243387,7845091.518351406,0.018741083631766263,0.11410783101911683,0.1328665152656278,0.0,0.060652161774585045,6.724246298869892e-07,BEL1985,BEL,1985,12,6
227,0.4489838254438301,0.4448895682318783,0.481196839403696,17056.083195784227,7640288.6083931215,0.013588998308511546,0.09120901410666162,0.10786146261341245,0.0,0.022232057557490893,8.011401931345841e-07,BEL1990,BEL,1990,12,7
228,0.6737157843861943,0.6569881152325225,0.7155702574539667,18930.570246053296,7284804.649907622,0.012463347752164247,0.08792676797972913,0.10517728217630788,0.0,0.01563910938317403,8.012354045621633e-07,BEL1995,BEL,1995,12,8
229,0.44055594091504846,0.3805603621692212,0.4594118752179995,17889.695231238507,6711853.846433835,0.02144897841892494,0.08897208078326001,0.10585531605878892,0.0,0.01381882560770696,7.207685976036807e-07,BEL2000,BEL,2000,12,9
230,0.3105966466437766,0.2383435457772862,0.2802891375761969,23246.043875699615,5787190.703056336,0.033620724763756146,0.09545776478659114,0.11064760897313629,0.0,0.009501915355598165,5.693677123735143e-07,BEL2005,BEL,2005,12,10
231,0.07579874151704048,0.04867577266019988,0.07193634467417905,16333.183668454523,3918025.358703359,0.031128079298304634,0.0683547516700142,0.07922276274704955,0.0,0.00680990240429931,7.651963958842851e-07,BEL2010,BEL,2010,12,11
232,,,,,,,,,,,,BEL2015,BEL,2015,12,12
233,-0.7812628203916785,-0.7807175056348569,-0.6482025896062138,85.52758405663835,2199230.7948131915,0.00013426725580579588,0.00034941680478887336,0.004484725426102941,,,,BEN1960,BEN,1960,12,1
234,-0.8464038468636765,-0.7849841918246614,-0.9460725249604779,98.45721536177105,2373614.431767212,7.277072980768879e-05,0.0005501972312361872,0.009178822574687657,,,,BEN1965,BEN,1965,12,2
235,-1.0565887120881123,-1.019454970405842,-1.2697313366128808,119.18362436052219,2601329.334111031,0.0002120479337850708,0.0014359986031228288,0.0292425091581132,0.0,5.533946168084846,,BEN1970,BEN,1970,12,3
236,-1.0776112761624506,-1.1632601603848551,-1.3233043346221596,205.4592417488601,2880929.604211827,0.004263205558244304,0.0069091045601121556,0.015058516881407032,0.0,7.448049195469027,,BEN1975,BEN,1975,12,4
237,-1.0580138198704965,-0.92743013834247,-1.1419530112140004,255.8262761485155,3218583.622880378,0.010817785701444167,0.011976681295986424,0.02283755968112144,0.9889173083890412,7.403024737474156,4.377421209555851e-07,BEN1980,BEN,1980,12,5
238,-1.0306127312497806,-1.045685951663116,-1.1170761460664291,246.11112359664708,3604530.5227042595,0.016152314251097484,0.01809968223916184,0.03341156846283924,1.341718589212151,6.17358707779936,1.1315340338914179e-06,BEN1985,BEN,1985,12,6
239,-0.546978147306614,-0.5112395572940581,-0.6234146729931838,272.18695488218674,4061633.734421618,0.00681935901025876,0.008110828378914194,0.008723509726060114,0.819298312387298,5.846982680690796,7.1712591783697e-07,BEN1990,BEN,1990,12,7
240,-0.8818056596208717,-0.8266886918438981,-0.8914665504480378,271.7608390965263,4495866.038581084,0.003093925106379055,0.009022524604170516,0.012510371397821187,0.1792783943562509,5.327381986611516,1.9287243234729493e-07,BEN1995,BEN,1995,12,8
241,-0.6715358601341492,-0.6656758009978386,-0.6982073684064685,295.44395949190056,4742611.064931673,0.0030705070615510846,0.004524375082525884,0.007569032409029859,0.05996274748726492,3.067001334875242,4.705861744790958e-08,BEN2000,BEN,2000,12,9
242,-0.6006100094734865,-0.6086601677865939,-0.6440664357985224,386.17973680843005,4604554.519934986,0.003925564237378179,0.012133759016051134,0.0177046853565086,0.0,2.5449711933730064,0.0,BEN2005,BEN,2005,12,10
243,-0.3742098596240897,-0.36374457889150247,-0.3676492485545157,302.68440617303946,3442222.963716512,0.0009603191810138099,0.007735655597827203,0.01453896980272282,0.0,1.732436546734779,0.0,BEN2010,BEN,2010,12,11
244,,,,,,,,,,,,BEN2015,BEN,2015,12,12
245,,,,,,,,,,,,BES2015,BES,2015,1,1
246,-0.7566164254797337,-0.6655918620110329,-0.9157870479407876,65.88426398879038,4355016.052743999,3.461346843758051e-05,0.0007507677578999846,0.0010029022045969726,,,,BFA1960,BFA,1960,12,1
247,-0.8549052547773849,-0.8455099625573421,-1.0519798109495193,72.79031195026178,4634949.2823816985,1.5162492005460705e-05,0.0003460997874086803,0.0007611231018270098,,,,BFA1965,BFA,1965,12,2
248,-0.8191355298888617,-0.8241834586593115,-1.007550813715389,85.93717540333452,4976661.701225196,3.352005843006392e-05,0.0003668403304845355,0.0008906495801855666,,5.807630308026722,,BFA1970,BFA,1970,12,3
249,-0.700500443604513,-0.7104674739722232,-0.9069156163760521,163.11488910403216,5368562.85500465,5.401781542463579e-05,0.00023030685943023474,0.0014892867842896146,,7.526492412767522,,BFA1975,BFA,1975,12,4
250,-0.47788289157510255,-0.44467636828495694,-0.49806858696236356,195.43014371887762,5866657.68493202,4.772984300666119e-05,0.0003015689081643058,0.001292584095871501,0.0,7.277284146853831,0.0,BFA1980,BFA,1980,12,5
251,-0.6166760362875089,-0.679761916757005,-0.7083694744526131,216.91235419129913,6465102.591746593,1.967300255531119e-06,8.000721959117457e-05,0.0001776043592363477,0.0,5.328045509603917,0.0,BFA1985,BFA,1985,12,6
252,-0.3724660581735504,-0.36131205540979294,-0.3912804543798848,209.4355325233324,7078902.50311037,1.3645667117040765e-06,0.00016190278523111126,0.0002456780980139944,0.0,6.472682648821419,0.0,BFA1990,BFA,1990,12,7
253,-0.7873689914208705,-0.784215715150061,-0.7671742111858242,176.84527959910469,7639065.650901753,0.001383716729460572,0.0016119134501118937,0.0038786803115868403,0.0,8.044419120692085,0.0,BFA1995,BFA,1995,12,8
254,-0.3962793192352252,-0.392561236425013,-0.3422242456828987,185.29455463929122,7993087.855449331,0.00014531140605369711,0.0009295109873426648,0.006642958105530909,0.0,4.041267601928244,0.0,BFA2000,BFA,2000,12,9
255,-0.6007213175208228,-0.6134689261186236,-0.6250075199658359,264.02213551721377,7765857.16380788,0.00011791751743823446,0.0007451692341929139,0.0014291485696804902,0.0,5.014793583902702,0.0,BFA2005,BFA,2005,12,10
256,-0.39702394666803376,-0.402521157913186,-0.3909666461821084,234.7391485114489,5863119.913859588,9.349666449962597e-05,0.0009797522409409737,0.0011774443608007805,0.0,6.132041248270078,0.0,BFA2010,BFA,2010,12,11
257,,,,,,,,,,,,BFA2015,BFA,2015,12,12
258,,,,85.33747450378432,44844708.61854925,,,,,,,BGD1960,BGD,1960,12,1
259,,,,103.01109919728687,51681930.674391516,,,,,,,BGD1965,BGD,1965,12,2
260,-0.41709283675791425,-0.28058948610101725,-0.6055583657709102,112.6693340423073,57657371.57005108,2.8453311887224977e-06,4.961015417854276e-05,0.0006375400095704531,0.0010522860756620094,0.30121158675658977,,BGD1970,BGD,1970,12,3
261,-0.5268587246157137,-0.41994723784968896,-0.7402813367303899,152.3586139912437,62938005.67536416,0.0009449943722193822,0.0009699208502731946,0.0034190966769120207,0.0036112959326024896,1.0382804535904124,,BGD1975,BGD,1975,12,4
262,-0.7408466892055584,-0.5504833117376249,-0.7313620254716395,178.06479236667042,70434138.2295092,0.0013716633736740593,0.001403708984414706,0.004003444957129931,0.005242923798717574,0.546452556166891,1.092287268490301e-09,BGD1980,BGD,1980,12,5
263,-0.48811165919395233,-0.3554415719033566,-0.4521898720625841,199.11615862157382,78064197.16521475,0.0006654256391004562,0.0007062599262736634,0.0020212127691655525,0.008447168408042,0.3622275758155233,5.650560965094398e-09,BGD1985,BGD,1985,12,6
264,-0.2729010286662235,-0.21437872335673275,-0.26817189102154565,220.5733583852253,84595051.87757334,0.00048101007558358624,0.000642890121854027,0.0016220873717525163,0.01227823768714275,0.36242566768523504,7.761201341468416e-09,BGD1990,BGD,1990,12,7
265,-0.4189544020233638,-0.4324142257658791,-0.4168190843198239,269.71922454563656,88628262.57258478,0.00015388199981957183,0.00044030112634756895,0.001067590648065682,0.011009781579154113,0.29677339713405754,1.0587442465869747e-08,BGD1995,BGD,1995,12,8
266,-0.33539627697246427,-0.3699083069689512,-0.38661469150231953,273.09831522405136,88674362.3967811,0.00018100919914215333,0.000566359268924346,0.0009546045523899847,0.04264260436484129,0.4526971480904542,2.6294140181299116e-08,BGD2000,BGD,2000,12,9
267,-0.21892395746204077,-0.22003534473148606,-0.19281237375138294,306.58562400858335,80038309.49321407,0.0008141426439380769,0.0016246306252163153,0.002157825263645853,0.06948212287378171,0.6674088324750932,2.394968738538617e-08,BGD2005,BGD,2005,12,10
268,0.01345806330227101,0.02399293370963088,0.06417921035160672,317.22640462184916,55066975.930651404,0.0006333131195063121,0.0011093550705795986,0.001608379903230126,0.04581255529487889,0.5012331083626522,1.0580592853936434e-08,BGD2010,BGD,2010,12,11
269,,,,,,,,,,,,BGD2015,BGD,2015,12,12
270,0.12457685897039578,0.011160002745132288,-0.13327189460943034,,7029192.90980922,,,,,,,BGR1960,BGR,1960,12,1
271,0.009923755801413837,0.0052431489024595945,-0.034469340062208906,,7207522.926003622,,,,,,,BGR1965,BGR,1965,12,2
272,0.49710795917934664,0.44789475277164814,0.4260284536907424,,7326053.632737121,,,,,,,BGR1970,BGR,1970,12,3
273,0.8002324512015697,0.7718300914892783,0.6932411284215501,,7362038.96296775,,,,,,,BGR1975,BGR,1975,12,4
274,0.8086992861446997,0.7088539956983987,0.5296447024716625,1712.1135565207198,7296084.155513125,0.009096365658312342,0.017619764446277813,0.02348451364567319,0.06557070936345885,1.4141399543752586,2.9373079991838474e-07,BGR1980,BGR,1980,12,5
275,0.45156095132590157,0.38739825723783805,0.33286703968102244,1951.4742644881553,7102123.903812259,0.007259968349335293,0.020424533599184978,0.02761847095110361,0.06516852401483744,1.392698220182971,1.619872829542679e-07,BGR1985,BGR,1985,12,6
276,0.1606517288377399,0.17567235399318598,0.17368119112898073,1106.5496798204085,6512835.652138272,0.007931267025527825,0.04245744314320321,0.052856301111416884,0.030366080528124458,1.117001146939442,8.49842254806696e-08,BGR1990,BGR,1990,12,7
277,0.09141311313301256,0.06464038664373914,0.08695410471514198,1082.9898004761792,5945918.842264378,0.012089311555754028,0.07230220051580317,0.09421834078167608,0.012289590212244352,1.0705879030058147,1.433475257393943e-07,BGR1995,BGR,1995,12,8
278,0.011226469028342493,0.01573195126725208,0.061350538004681404,1494.7486933803345,5132325.744229936,0.014205043317501989,0.06219897067308407,0.07745888961065887,0.019937362302994546,0.8252227680160067,2.0783804848491384e-07,BGR2000,BGR,2000,12,9
279,-0.08113494908340452,-0.029693035047884588,0.04499292085973653,3100.182380606518,4108865.106696724,0.01806130088992099,0.06975956575242975,0.08266342796766635,0.01756557081057289,1.245962291198173,2.4114698163977994e-07,BGR2005,BGR,2005,12,10
280,-0.05294056387801546,0.008992901634328627,0.05895006457579308,2654.952541041709,2583688.1339680147,0.014974995152881015,0.050796404349482294,0.0657156626497616,0.01253979849743022,0.7829550000007824,1.728276890855497e-07,BGR2010,BGR,2010,12,11
