,gdp,map
7587,11718795528.4939,LBN1995
7588,13690217333.2697,LBN1996
7589,15751867489.4446,LBN1997
7590,17247179005.5219,LBN1998
7591,17391056369.2265,LBN1999
7592,17260364842.4544,LBN2000
7593,17649751243.7811,LBN2001
7594,19152238805.9702,LBN2002
7595,20082918739.6352,LBN2003
7596,21145518599.8673,LBN2004
7597,21489962079.602,LBN2005
7598,22048664306.2023,LBN2006
7599,24873482491.675,LBN2007
7600,29227542759.602,LBN2008
7601,35477299023.8806,LBN2009
7602,38419626605.3731,LBN2010
7603,40075674163.2504,LBN2011
7604,44047334183.8806,LBN2012
7605,46471385850.1493,LBN2013
7606,48524603055.257,LBN2014
7607,49910270062.1559,LBN2015
7608,51483909754.8922,LBN2016
7609,53576985686.6998,LBN2017
7610,,LBN2018
7611,,LBR1960
7612,,LBR1961
7613,,LBR1962
7614,,LBR1963
7615,,LBR1964
7616,,LBR1965
7617,,LBR1966
7618,,LBR1967
7619,,LBR1968
7620,,LBR1969
7621,,LBR1970
7622,,LBR1971
7623,,LBR1972
7624,,LBR1973
7625,,LBR1974
7626,,LBR1975
7627,,LBR1976
7628,,LBR1977
7629,,LBR1978
7630,,LBR1979
7631,,LBR1980
7632,,LBR1981
7633,,LBR1982
7634,,LBR1983
7635,,LBR1984
7636,,LBR1985
7637,,LBR1986
7638,,LBR1987
7639,,LBR1988
7640,,LBR1989
7641,,LBR1990
7642,,LBR1991
7643,,LBR1992
7644,,LBR1993
7645,,LBR1994
7646,,LBR1995
7647,,LBR1996
7648,,LBR1997
7649,,LBR1998
7650,,LBR1999
7651,874000000.0,LBR2000
7652,906000000.0,LBR2001
7653,927000000.0,LBR2002
7654,748000000.0,LBR2003
7655,897000000.0,LBR2004
7656,949000000.0,LBR2005
7657,1119000000.0,LBR2006
7658,1373000000.0,LBR2007
7659,1726000000.0,LBR2008
7660,1768000000.0,LBR2009
7661,1998000000.0,LBR2010
7662,2398000000.0,LBR2011
7663,2721000000.0,LBR2012
7664,3067000000.0,LBR2013
7665,3144000000.0,LBR2014
7666,3177000000.0,LBR2015
7667,3277826000.0,LBR2016
7668,3285455000.0,LBR2017
7669,,LBR2018
7670,,LBY1960
7671,,LBY1961
7672,,LBY1962
7673,,LBY1963
7674,,LBY1964
7675,,LBY1965
7676,,LBY1966
7677,,LBY1967
7678,,LBY1968
7679,,LBY1969
7680,,LBY1970
7681,,LBY1971
7682,,LBY1972
7683,,LBY1973
7684,,LBY1974
7685,,LBY1975
7686,,LBY1976
7687,,LBY1977
7688,,LBY1978
7689,,LBY1979
7690,,LBY1980
7691,,LBY1981
7692,,LBY1982
7693,,LBY1983
7694,,LBY1984
7695,,LBY1985
7696,,LBY1986
7697,,LBY1987
7698,,LBY1988
7699,,LBY1989
7700,28901836158.1921,LBY1990
7701,31995012468.8279,LBY1991
7702,33881392045.4545,LBY1992
7703,30657030223.3903,LBY1993
7704,28607921928.8175,LBY1994
7705,25544128198.9955,LBY1995
7706,27884615384.6154,LBY1996
7707,30698633109.1343,LBY1997
7708,27249786142.0017,LBY1998
7709,35976714100.9056,LBY1999
7710,38270206950.41,LBY2000
7711,34110064452.1567,LBY2001
7712,20481889763.7795,LBY2002
7713,26265625000.0,LBY2003
7714,33122307692.3077,LBY2004
7715,47334148578.4164,LBY2005
7716,54961936662.6066,LBY2006
7717,67516236337.7158,LBY2007
7718,87140405361.2292,LBY2008
7719,63028320702.0343,LBY2009
7720,74773444900.5368,LBY2010
7721,34699395523.6073,LBY2011
7722,81873662518.8238,LBY2012
7723,65502870173.7831,LBY2013
7724,41142722414.3351,LBY2014
7725,27842131486.4054,LBY2015
7726,26221660076.2226,LBY2016
7727,38107728082.5817,LBY2017
7728,,LBY2018
7729,,LCA1960
7730,,LCA1961
7731,,LCA1962
7732,,LCA1963
7733,,LCA1964
7734,,LCA1965
7735,,LCA1966
7736,,LCA1967
7737,,LCA1968
7738,,LCA1969
7739,,LCA1970
7740,,LCA1971
7741,,LCA1972
7742,,LCA1973
7743,,LCA1974
7744,,LCA1975
7745,,LCA1976
7746,92235119.81481479,LCA1977
7747,107416568.555556,LCA1978
7748,130023807.666667,LCA1979
7749,154147520.25925902,LCA1980
7750,177093396.444444,LCA1981
7751,192709386.18518502,LCA1982
7752,207636236.703704,LCA1983
7753,228666822.51851803,LCA1984
7754,253454943.33333302,LCA1985
7755,302260088.592593,LCA1986
7756,334513063.259259,LCA1987
7757,382204575.962963,LCA1988
7758,433543603.185185,LCA1989
7759,515979396.777778,LCA1990
7760,546737185.185185,LCA1991
7761,600415259.259259,LCA1992
7762,610807444.4444441,LCA1993
7763,637125444.4444441,LCA1994
7764,680819925.925926,LCA1995
7765,704507111.111111,LCA1996
7766,720580740.740741,LCA1997
7767,783467703.703704,LCA1998
7768,823515296.296296,LCA1999
7769,833537296.296296,LCA2000
7770,798099555.5555559,LCA2001
7771,804316259.259259,LCA2002
7772,882991000.0,LCA2003
7773,953734555.5555551,LCA2004
7774,1015605740.7407401,LCA2005
7775,1133882148.14815,LCA2006
7776,1277201407.40741,LCA2007
7777,1282126185.18519,LCA2008
7778,1262872666.6666698,LCA2009
7779,1382054666.6666698,LCA2010
7780,1438006888.88889,LCA2011
7781,1436447074.07407,LCA2012
7782,1469795740.74074,LCA2013
7783,1516576962.96296,LCA2014
7784,1622436703.7037,LCA2015
7785,1635675296.2963,LCA2016
7786,1737504296.2963,LCA2017
7787,,LCA2018
7788,81504629943.2509,LCN1960
7789,86294952081.25299,LCN1961
7790,98720287032.3357,LCN1962
7791,99635182124.5616,LCN1963
7792,111039909117.46301,LCN1964
7793,118386354097.945,LCN1965
7794,129857728265.246,LCN1966
7795,133309230576.57901,LCN1967
7796,143632641624.6,LCN1968
7797,160864901350.62,LCN1969
7798,175118464919.243,LCN1970
7799,195680465638.603,LCN1971
7800,219832032069.33102,LCN1972
7801,287871396223.039,LCN1973
7802,374062339259.677,LCN1974
7803,391687157488.68604,LCN1975
7804,435138202957.365,LCN1976
7805,478230341962.62604,LCN1977
7806,542931188758.675,LCN1978
7807,647277990484.232,LCN1979
7808,779551704336.325,LCN1980
7809,898923261551.5459,LCN1981
7810,838681688540.5441,LCN1982
7811,739436238444.1709,LCN1983
7812,746674414579.881,LCN1984
7813,769088447786.3729,LCN1985
7814,774735553226.612,LCN1986
7815,817907630247.89,LCN1987
7816,922128042000.255,LCN1988
7817,1006652994847.0,LCN1989
7818,1178575134270.67,LCN1990
7819,1449734171862.95,LCN1991
7820,1370353692442.09,LCN1992
7821,1575935749660.77,LCN1993
7822,1800721506267.9,LCN1994
7823,1920186460173.21,LCN1995
7824,2077833021787.7,LCN1996
7825,2277920574109.97,LCN1997
7826,2298573973986.2,LCN1998
7827,2073874335077.64,LCN1999
7828,2287586779043.95,LCN2000
7829,2238146730192.71,LCN2001
7830,2008216155859.2,LCN2002
7831,2051742392367.16,LCN2003
7832,2364523927275.2,LCN2004
7833,2858804694950.88,LCN2005
7834,3350524315217.05,LCN2006
7835,3947715661266.03,LCN2007
7836,4588223605004.45,LCN2008
7837,4312103237054.23,LCN2009
7838,5347330835424.51,LCN2010
7839,6080907926035.55,LCN2011
7840,6143787788477.46,LCN2012
7841,6295129135694.06,LCN2013
7842,6417071118037.93,LCN2014
7843,5516998478056.28,LCN2015
7844,5383509770890.25,LCN2016
7845,5972061105309.04,LCN2017
7846,,LCN2018
7847,,LDC1960
7848,,LDC1961
7849,,LDC1962
7850,,LDC1963
7851,,LDC1964
7852,,LDC1965
7853,,LDC1966
7854,,LDC1967
7855,,LDC1968
7856,,LDC1969
7857,,LDC1970
7858,,LDC1971
7859,,LDC1972
7860,,LDC1973
7861,,LDC1974
7862,,LDC1975
7863,,LDC1976
7864,,LDC1977
7865,,LDC1978
7866,,LDC1979
7867,115137112270.10301,LDC1980
7868,116460447013.488,LDC1981
7869,115882794886.79301,LDC1982
7870,108862762554.364,LDC1983
7871,108424345716.785,LDC1984
7872,121227277026.69801,LDC1985
7873,131866723873.395,LDC1986
7874,144215271398.924,LDC1987
7875,149041891931.793,LDC1988
7876,152624424266.56,LDC1989
7877,159419869858.661,LDC1990
7878,161119902469.72,LDC1991
7879,146161815366.323,LDC1992
7880,145715698199.151,LDC1993
7881,135454001258.925,LDC1994
7882,154541263972.678,LDC1995
7883,169981758871.232,LDC1996
7884,179540669144.125,LDC1997
7885,183840035367.03198,LDC1998
7886,185908592968.583,LDC1999
7887,210527898673.74802,LDC2000
7888,200690094853.693,LDC2001
7889,217944606334.054,LDC2002
7890,247338338297.233,LDC2003
7891,284018402654.495,LDC2004
7892,333649713008.86896,LDC2005
7893,390848875934.59796,LDC2006
7894,468166151457.677,LDC2007
7895,581292096865.423,LDC2008
7896,583006707169.955,LDC2009
7897,667888665887.2329,LDC2010
7898,771336662521.966,LDC2011
7899,824271498928.144,LDC2012
7900,894302136837.386,LDC2013
7901,971488250030.7379,LDC2014
7902,961579879297.9309,LDC2015
7903,963772865034.143,LDC2016
7904,1075332201460.32,LDC2017
7905,,LDC2018
7906,,LIC1960
7907,,LIC1961
7908,,LIC1962
7909,,LIC1963
7910,,LIC1964
7911,,LIC1965
7912,,LIC1966
7913,,LIC1967
7914,,LIC1968
7915,,LIC1969
7916,,LIC1970
7917,,LIC1971
7918,,LIC1972
7919,,LIC1973
7920,,LIC1974
7921,,LIC1975
7922,,LIC1976
7923,,LIC1977
7924,,LIC1978
7925,,LIC1979
7926,,LIC1980
7927,99630602141.0767,LIC1981
7928,104074900846.238,LIC1982
7929,100508551506.159,LIC1983
7930,94486228872.0541,LIC1984
7931,95864827153.9492,LIC1985
7932,102185275838.791,LIC1986
7933,102975384738.21199,LIC1987
7934,109307736623.143,LIC1988
7935,107858026175.774,LIC1989
7936,117967211139.584,LIC1990
7937,121878689722.31699,LIC1991
7938,110692675215.39099,LIC1992
7939,109260826393.236,LIC1993
7940,90008000195.1598,LIC1994
7941,102430196009.39,LIC1995
7942,116069287238.18199,LIC1996
7943,120721188061.115,LIC1997
7944,125750243176.902,LIC1998
7945,127879188080.348,LIC1999
7946,148697438760.151,LIC2000
7947,140642936335.261,LIC2001
7948,148945315586.609,LIC2002
7949,162156744243.469,LIC2003
7950,185597434868.472,LIC2004
7951,211180138385.112,LIC2005
7952,236292260540.98898,LIC2006
7953,282932248558.513,LIC2007
7954,342986078190.598,LIC2008
7955,361197901240.18604,LIC2009
7956,393707678657.373,LIC2010
7957,446340115354.784,LIC2011
7958,482818963439.017,LIC2012
7959,530529247037.267,LIC2013
7960,568626495161.79,LIC2014
7961,559023140532.139,LIC2015
7962,541567218863.134,LIC2016
7963,576921494279.2261,LIC2017
7964,,LIC2018
7965,,LIE1960
7966,,LIE1961
7967,,LIE1962
7968,,LIE1963
7969,,LIE1964
7970,,LIE1965
7971,,LIE1966
7972,,LIE1967
7973,,LIE1968
7974,,LIE1969
7975,90098330.6654471,LIE1970
7976,104888628.17194399,LIE1971
7977,124941925.010473,LIE1972
7978,165930611.729019,LIE1973
7979,193983720.461869,LIE1974
7980,246387479.17715898,LIE1975
7981,272493879.020643,LIE1976
7982,303496276.26378196,LIE1977
7983,436918176.733781,LIE1978
7984,503180669.994587,LIE1979
7985,534701915.617354,LIE1980
7986,511658690.56104296,LIE1981
7987,522090331.47810704,LIE1982
7988,524034109.856605,LIE1983
7989,502617355.407073,LIE1984
7990,529078995.563876,LIE1985
7991,779365167.602424,LIE1986
7992,1052843347.6394801,LIE1987
7993,1161757671.01756,LIE1988
7994,1120000916.92646,LIE1989
7995,1421466239.56234,LIE1990
7996,1484152022.3152,LIE1991
7997,1631197909.2589998,LIE1992
7998,1673104493.77369,LIE1993
7999,1948118227.6815102,LIE1994
8000,2428461395.3488398,LIE1995
8001,2504033252.4271803,LIE1996
8002,2298410390.6842103,LIE1997
8003,2479721340.8746,LIE1998
8004,2664026095.0605803,LIE1999
8005,2483953102.79488,LIE2000
8006,2491822706.8025603,LIE2001
8007,2688630822.53304,LIE2002
8008,3070691319.52179,LIE2003
8009,3454362685.96703,LIE2004
8010,3659251525.8593,LIE2005
8011,4000239272.61126,LIE2006
8012,4601299566.81106,LIE2007
8013,5081432924.0144,LIE2008
8014,4504549214.226629,LIE2009
8015,5082366478.08994,LIE2010
8016,5739977477.47748,LIE2011
8017,5456009384.66461,LIE2012
8018,6391735893.83968,LIE2013
8019,6657170923.37918,LIE2014
8020,6268391521.19701,LIE2015
8021,6214633651.30911,LIE2016
8022,,LIE2017
8023,,LIE2018
8024,1409873949.5798302,LKA1960
8025,1444327731.0924401,LKA1961
8026,1434156378.6008198,LKA1962
8027,1240672268.9075599,LKA1963
8028,1309747899.1596599,LKA1964
8029,1698319327.73109,LKA1965
8030,1751470588.23529,LKA1966
8031,1859465020.5761302,LKA1967
8032,1801344537.81513,LKA1968
8033,1965546218.4873898,LKA1969
8034,2296470588.23529,LKA1970
8035,2369308600.33727,LKA1971
8036,2553936348.40871,LKA1972
8037,2875625000.0,LKA1973
8038,3574586466.16541,LKA1974
8039,3791298145.50642,LKA1975
8040,3591319857.3127203,LKA1976
8041,4104509582.86359,LKA1977
8042,2733183856.5022397,LKA1978
8043,3364611432.24149,LKA1979
8044,4024621899.5765295,LKA1980
8045,4415844155.84416,LKA1981
8046,4768765016.81884,LKA1982
8047,5167913302.16745,LKA1983
8048,6043474842.76729,LKA1984
8049,5978460972.017671,LKA1985
8050,6405210563.88294,LKA1986
8051,6682167119.56522,LKA1987
8052,6978371581.26375,LKA1988
8053,6987267683.77254,LKA1989
8054,8032551173.240141,LKA1990
8055,9000362581.58086,LKA1991
8056,9703011635.86585,LKA1992
8057,10338679635.7616,LKA1993
8058,11717604208.8223,LKA1994
8059,13029697560.9756,LKA1995
8060,13897738375.2488,LKA1996
8061,15091913883.7091,LKA1997
8062,15794972847.1683,LKA1998
8063,15656327859.5696,LKA1999
8064,16330814179.9766,LKA2000
8065,15749753804.8344,LKA2001
8066,16536535647.0834,LKA2002
8067,18881765437.2151,LKA2003
8068,20662525941.2986,LKA2004
8069,24405791044.7761,LKA2005
8070,28279814924.5918,LKA2006
8071,32350248410.8216,LKA2007
8072,40713812309.7316,LKA2008
8073,42066217871.5349,LKA2009
8074,56725749222.0435,LKA2010
8075,65292753005.7475,LKA2011
8076,68434409314.840996,LKA2012
8077,74317806538.3789,LKA2013
8078,79356449840.8881,LKA2014
8079,80604080688.7961,LKA2015
8080,81787420023.358,LKA2016
8081,87357205923.1238,LKA2017
8082,,LKA2018
8083,,LMC1960
8084,,LMC1961
8085,,LMC1962
8086,,LMC1963
8087,,LMC1964
8088,131804735448.066,LMC1965
8089,119052918040.93901,LMC1966
8090,127029707565.71901,LMC1967
8091,136228591209.34,LMC1968
8092,151561745848.205,LMC1969
8093,168103885510.267,LMC1970
8094,174451204431.787,LMC1971
8095,185082447755.528,LMC1972
8096,220771880099.08102,LMC1973
8097,281919965962.805,LMC1974
8098,311217846803.817,LMC1975
8099,336028364547.487,LMC1976
8100,385201593851.741,LMC1977
8101,431823247162.04,LMC1978
8102,491882445896.175,LMC1979
8103,611165529870.083,LMC1980
8104,761407802445.302,LMC1981
8105,756355010040.4541,LMC1982
8106,705613321111.318,LMC1983
8107,684389022177.365,LMC1984
8108,722589037254.5659,LMC1985
8109,745678958643.472,LMC1986
8110,808930378610.1509,LMC1987
8111,841607518571.677,LMC1988
8112,847266785423.9109,LMC1989
8113,909552360159.524,LMC1990
8114,867631644166.71,LMC1991
8115,904351422806.9191,LMC1992
8116,908081399890.396,LMC1993
8117,994366841385.56,LMC1994
8118,1115070387205.24,LMC1995
8119,1221095142587.97,LMC1996
8120,1260819527944.51,LMC1997
8121,1139095887906.96,LMC1998
8122,1237509875137.76,LMC1999
8123,1300815506082.34,LMC2000
8124,1317803624360.16,LMC2001
8125,1421985989584.67,LMC2002
8126,1632356750689.67,LMC2003
8127,1874015918582.97,LMC2004
8128,2175174340080.05,LMC2005
8129,2614155371625.35,LMC2006
8130,3203813772539.83,LMC2007
8131,3596928920450.33,LMC2008
8132,3677243982798.71,LMC2009
8133,4505998019149.45,LMC2010
8134,5091371380483.29,LMC2011
8135,5340630487958.17,LMC2012
8136,5578944490194.5,LMC2013
8137,5874696383767.82,LMC2014
8138,5836076343948.43,LMC2015
8139,6070494234496.18,LMC2016
8140,6566769729026.73,LMC2017
8141,,LMC2018
8142,301934454285.468,LMY1960
8143,290766413552.424,LMY1961
8144,303379316662.75,LMY1962
8145,337915009600.272,LMY1963
8146,368785525223.24896,LMY1964
8147,406156226202.427,LMY1965
8148,421383114862.617,LMY1966
8149,439877066986.79205,LMY1967
8150,464031262068.609,LMY1968
8151,516241920430.125,LMY1969
8152,569952183637.679,LMY1970
8153,615709801583.987,LMY1971
8154,691503568164.781,LMY1972
8155,863211435914.856,LMY1973
8156,1096406321198.14,LMY1974
8157,1247791309018.02,LMY1975
8158,1356934906897.76,LMY1976
8159,1527355422480.74,LMY1977
8160,1662562521031.13,LMY1978
8161,1977370371656.26,LMY1979
8162,2327907029470.21,LMY1980
8163,2638465661496.82,LMY1981
8164,2601417585049.75,LMY1982
8165,2485474509145.13,LMY1983
8166,2556349710325.44,LMY1984
8167,2686539991060.65,LMY1985
8168,2760971963679.2,LMY1986
8169,2833184774994.73,LMY1987
8170,3041158953250.38,LMY1988
8171,3196170933944.92,LMY1989
8172,3550832628551.82,LMY1990
8173,3741561089975.63,LMY1991
8174,3656716413021.64,LMY1992
8175,3893206247431.46,LMY1993
8176,4213689868243.43,LMY1994
8177,4742618900165.18,LMY1995
8178,5190456466820.59,LMY1996
8179,5490280372342.92,LMY1997
8180,5318253956976.26,LMY1998
8181,5198294808018.45,LMY1999
8182,5698535854091.12,LMY2000
8183,5784431793395.43,LMY2001
8184,6081745195958.51,LMY2002
8185,6836258514424.15,LMY2003
8186,8103346747431.68,LMY2004
8187,9662643051385.03,LMY2005
8188,11507662173395.2,LMY2006
8189,14259835269831.5,LMY2007
8190,17100851084779.1,LMY2008
8191,16722041511029.9,LMY2009
8192,20270721037414.6,LMY2010
8193,23913709285534.6,LMY2011
8194,25539643264522.2,LMY2012
8195,27102381058861.4,LMY2013
8196,28157054127564.6,LMY2014
8197,26609729223621.2,LMY2015
8198,26744811833504.6,LMY2016
8199,29335406375111.4,LMY2017
8200,,LMY2018
8201,34579308.4138317,LSO1960
8202,35699286.01427971,LSO1961
8203,41859162.8167437,LSO1962
8204,47039059.2188156,LSO1963
8205,51938961.220775604,LSO1964
8206,54878902.4219516,LSO1965
8207,56698866.02267951,LSO1966
8208,59260814.783704296,LSO1967
8209,61444771.10457789,LSO1968
8210,65966680.66638671,LSO1969
8211,68738625.22749549,LSO1970
8212,76482102.9082774,LSO1971
8213,80915831.92402759,LSO1972
8214,121181556.19596499,LSO1973
8215,150846210.448859,LSO1974
8216,149560513.860717,LSO1975
8217,147654093.836247,LSO1976
8218,193307267.709292,LSO1977
8219,266559337.62649503,LSO1978
8220,290142517.814727,LSO1979
8221,431561376.476631,LSO1980
8222,434188034.188034,LSO1981
8223,348746822.619267,LSO1982
8224,386699308.859169,LSO1983
8225,333158476.24212,LSO1984
8226,268626912.549917,LSO1985
8227,318862888.402626,LSO1986
8228,402774852.652259,LSO1987
8229,470389179.678909,LSO1988
8230,495404888.09242404,LSO1989
8231,596415104.549144,LSO1990
8232,704329192.771521,LSO1991
8233,831033941.093969,LSO1992
8234,835592802.2768309,LSO1993
8235,878250450.6026809,LSO1994
8236,1001889856.91048,LSO1995
8237,946123275.8821199,LSO1996
8238,997996028.645833,LSO1997
8239,928458205.9584321,LSO1998
8240,912771290.6129801,LSO1999
8241,887295267.8751551,LSO2000
8242,825706961.238689,LSO2001
8243,775780697.676625,LSO2002
8244,1157832934.55127,LSO2003
8245,1511236655.52047,LSO2004
8246,1682350934.85132,LSO2005
8247,1800105589.6034899,LSO2006
8248,1716262756.86956,LSO2007
8249,1758534997.5227098,LSO2008
8250,1773199526.39088,LSO2009
8251,2361613522.4601398,LSO2010
8252,2787951879.2323604,LSO2011
8253,2678475775.1495,LSO2012
8254,2526009059.18717,LSO2013
8255,2614566294.19462,LSO2014
8256,2510312804.7673697,LSO2015
8257,2323419619.1784,LSO2016
8258,2578265358.30386,LSO2017
8259,,LSO2018
8260,182862136472.06,LTE1960
8261,168863871702.263,LTE1961
8262,177179660284.31,LTE1962
8263,192033856027.845,LTE1963
8264,211855406082.179,LTE1964
8265,236309963323.362,LTE1965
8266,262403643112.45602,LTE1966
8267,265132116125.912,LTE1967
8268,270751171235.54,LTE1968
8269,302598747794.456,LTE1969
8270,343710503077.178,LTE1970
8271,382720387865.84204,LTE1971
8272,439210437590.526,LTE1972
8273,557949669968.565,LTE1973
8274,657054798441.7839,LTE1974
8275,721988952867.7991,LTE1975
8276,787748559374.73,LTE1976
8277,914331998439.981,LTE1977
8278,952696580119.173,LTE1978
8279,1138339456751.28,LTE1979
8280,1290426837548.08,LTE1980
8281,1367960294200.27,LTE1981
8282,1399647607104.79,LTE1982
8283,1293558893843.93,LTE1983
8284,1361959314270.15,LTE1984
8285,1455806013318.4,LTE1985
8286,1548263248577.68,LTE1986
8287,1632018802896.32,LTE1987
8288,1797804789735.0,LTE1988
8289,1905096019529.37,LTE1989
8290,2033209464392.41,LTE1990
8291,2237861767840.11,LTE1991
8292,2089328405326.53,LTE1992
8293,2167690309192.49,LTE1993
8294,2469365296335.97,LTE1994
8295,3017392026820.81,LTE1995
8296,3326670429035.29,LTE1996
8297,3482630064484.45,LTE1997
8298,3352828648659.22,LTE1998
8299,3097647068802.59,LTE1999
8300,3402238317160.29,LTE2000
8301,3516362780553.88,LTE2001
8302,3724683156423.33,LTE2002
8303,4246875060122.87,LTE2003
8304,5105490747700.09,LTE2004
8305,6162354674440.65,LTE2005
8306,7437355831693.93,LTE2006
8307,9371248068411.09,LTE2007
