,gdp_cons,map
12974,94943598803.0619,SVK2013
12975,97554865847.2345,SVK2014
12976,101627657794.119,SVK2015
12977,104803938880.006,SVK2016
12978,108145445890.08699,SVK2017
12979,,SVK2018
12980,,SVN1960
12981,,SVN1961
12982,,SVN1962
12983,,SVN1963
12984,,SVN1964
12985,,SVN1965
12986,,SVN1966
12987,,SVN1967
12988,,SVN1968
12989,,SVN1969
12990,,SVN1970
12991,,SVN1971
12992,,SVN1972
12993,,SVN1973
12994,,SVN1974
12995,,SVN1975
12996,,SVN1976
12997,,SVN1977
12998,,SVN1978
12999,,SVN1979
13000,,SVN1980
13001,,SVN1981
13002,,SVN1982
13003,,SVN1983
13004,,SVN1984
13005,,SVN1985
13006,,SVN1986
13007,,SVN1987
13008,,SVN1988
13009,,SVN1989
13010,,SVN1990
13011,,SVN1991
13012,,SVN1992
13013,,SVN1993
13014,,SVN1994
13015,29973079669.4402,SVN1995
13016,31027017316.3351,SVN1996
13017,32613857009.5778,SVN1997
13018,33685428176.1259,SVN1998
13019,35462116830.8406,SVN1999
13020,36935721676.5757,SVN2000
13021,38025091121.1794,SVN2001
13022,39483849698.5294,SVN2002
13023,40606013481.9797,SVN2003
13024,42373104165.1024,SVN2004
13025,44069302645.239006,SVN2005
13026,46561862055.1658,SVN2006
13027,49794021535.9604,SVN2007
13028,51437289127.8172,SVN2008
13029,47426581431.5147,SVN2009
13030,48013606745.4803,SVN2010
13031,48325391228.4831,SVN2011
13032,47035305257.5313,SVN2012
13033,46502839741.4843,SVN2013
13034,47888250500.4639,SVN2014
13035,48969999339.1887,SVN2015
13036,50511749001.8176,SVN2016
13037,53037744699.125,SVN2017
13038,,SVN2018
13039,135793184782.845,SWE1960
13040,143508325287.24802,SWE1961
13041,149620019088.711,SWE1962
13042,157591620809.927,SWE1963
13043,168341665008.642,SWE1964
13044,174774762865.53,SWE1965
13045,178429017363.20102,SWE1966
13046,184434042265.90198,SWE1967
13047,191144218113.767,SWE1968
13048,200719873587.38397,SWE1969
13049,212847385915.80603,SWE1970
13050,214858040748.852,SWE1971
13051,219775580084.192,SWE1972
13052,228496233632.7,SWE1973
13053,235803990191.26898,SWE1974
13054,241823742244.36102,SWE1975
13055,244382491014.887,SWE1976
13056,240481514528.39398,SWE1977
13057,244693663790.46698,SWE1978
13058,254089909079.96698,SWE1979
13059,258409364912.524,SWE1980
13060,259584689379.582,SWE1981
13061,262826031699.05,SWE1982
13062,267821404946.151,SWE1983
13063,279149005660.635,SWE1984
13064,285179667479.43604,SWE1985
13065,292854774009.89197,SWE1986
13066,302676663255.49396,SWE1987
13067,310422276216.209,SWE1988
13068,318663388257.803,SWE1989
13069,321068260388.536,SWE1990
13070,317388898837.083,SWE1991
13071,313711654101.287,SWE1992
13072,307231574781.4,SWE1993
13073,319789978736.341,SWE1994
13074,332659307767.38104,SWE1995
13075,337708614458.34,SWE1996
13076,347503794934.668,SWE1997
13077,362192056472.466,SWE1998
13078,378599909885.83795,SWE1999
13079,396527702705.12396,SWE2000
13080,402727057569.12103,SWE2001
13081,411077914064.11,SWE2002
13082,420885165259.591,SWE2003
13083,439069634290.739,SWE2004
13084,451444063836.53,SWE2005
13085,472608335571.54205,SWE2006
13086,488700407872.375,SWE2007
13087,485978113843.762,SWE2008
13088,460781805680.15204,SWE2009
13089,488909078695.423,SWE2010
13090,502008068128.80396,SWE2011
13091,500509511890.872,SWE2012
13092,506707568417.21796,SWE2013
13093,519891606167.58203,SWE2014
13094,543060934891.073,SWE2015
13095,557636507607.964,SWE2016
13096,569373173187.418,SWE2017
13097,,SWE2018
13098,,SWZ1960
13099,,SWZ1961
13100,,SWZ1962
13101,,SWZ1963
13102,,SWZ1964
13103,,SWZ1965
13104,,SWZ1966
13105,,SWZ1967
13106,,SWZ1968
13107,,SWZ1969
13108,528635765.818396,SWZ1970
13109,601289529.241724,SWZ1971
13110,633905242.798518,SWZ1972
13111,691075088.4583219,SWZ1973
13112,730766895.666003,SWZ1974
13113,832405200.899292,SWZ1975
13114,814762890.7082269,SWZ1976
13115,822988679.068791,SWZ1977
13116,833910798.260362,SWZ1978
13117,859819948.538685,SWZ1979
13118,966859382.514702,SWZ1980
13119,1108421529.27317,SWZ1981
13120,1121418524.0977,SWZ1982
13121,1134901954.65406,SWZ1983
13122,1204831833.57637,SWZ1984
13123,1250524065.09093,SWZ1985
13124,1403894314.43747,SWZ1986
13125,1608955404.30484,SWZ1987
13126,1714660903.52551,SWZ1988
13127,1936042557.27555,SWZ1989
13128,2342959992.34362,SWZ1990
13129,2384204905.92267,SWZ1991
13130,2461124288.6566896,SWZ1992
13131,2537569618.6023397,SWZ1993
13132,2598488825.04525,SWZ1994
13133,2723882841.3067,SWZ1995
13134,2828535881.09833,SWZ1996
13135,2916299843.75492,SWZ1997
13136,2992241440.74721,SWZ1998
13137,3080538751.69001,SWZ1999
13138,3134761586.47074,SWZ2000
13139,3167825951.57376,SWZ2001
13140,3306579867.18493,SWZ2002
13141,3434882228.42243,SWZ2003
13142,3559359414.14342,SWZ2004
13143,3772877432.0049706,SWZ2005
13144,3998954542.31774,SWZ2006
13145,4176323195.4178295,SWZ2007
13146,4210638536.03824,SWZ2008
13147,4276537086.12669,SWZ2009
13148,4438778424.30203,SWZ2010
13149,4538527974.080811,SWZ2011
13150,4752652120.81667,SWZ2012
13151,5057821995.48748,SWZ2013
13152,5155489045.370729,SWZ2014
13153,5175653650.92985,SWZ2015
13154,5342437662.18855,SWZ2016
13155,5442504422.782821,SWZ2017
13156,,SWZ2018
13157,,SXM1960
13158,,SXM1961
13159,,SXM1962
13160,,SXM1963
13161,,SXM1964
13162,,SXM1965
13163,,SXM1966
13164,,SXM1967
13165,,SXM1968
13166,,SXM1969
13167,,SXM1970
13168,,SXM1971
13169,,SXM1972
13170,,SXM1973
13171,,SXM1974
13172,,SXM1975
13173,,SXM1976
13174,,SXM1977
13175,,SXM1978
13176,,SXM1979
13177,,SXM1980
13178,,SXM1981
13179,,SXM1982
13180,,SXM1983
13181,,SXM1984
13182,,SXM1985
13183,,SXM1986
13184,,SXM1987
13185,,SXM1988
13186,,SXM1989
13187,,SXM1990
13188,,SXM1991
13189,,SXM1992
13190,,SXM1993
13191,,SXM1994
13192,,SXM1995
13193,,SXM1996
13194,,SXM1997
13195,,SXM1998
13196,,SXM1999
13197,,SXM2000
13198,,SXM2001
13199,,SXM2002
13200,,SXM2003
13201,,SXM2004
13202,,SXM2005
13203,,SXM2006
13204,,SXM2007
13205,,SXM2008
13206,,SXM2009
13207,,SXM2010
13208,,SXM2011
13209,,SXM2012
13210,,SXM2013
13211,,SXM2014
13212,,SXM2015
13213,,SXM2016
13214,,SXM2017
13215,,SXM2018
13216,117996015.49628301,SYC1960
13217,112235123.924407,SYC1961
13218,121672505.535006,SYC1962
13219,134004747.605343,SYC1963
13220,141936818.87903202,SYC1964
13221,140431478.00256002,SYC1965
13222,159946548.974313,SYC1966
13223,160753862.325896,SYC1967
13224,172895980.345911,SYC1968
13225,172895980.345911,SYC1969
13226,188235086.723801,SYC1970
13227,218073690.539979,SYC1971
13228,231830450.532942,SYC1972
13229,252820811.451038,SYC1973
13230,256114686.57297203,SYC1974
13231,264252487.61374798,SYC1975
13232,307266576.64787996,SYC1976
13233,288246078.631383,SYC1977
13234,349215002.89605296,SYC1978
13235,404371209.950201,SYC1979
13236,387191407.753007,SYC1980
13237,355382941.035229,SYC1981
13238,351410919.644009,SYC1982
13239,345404444.17515,SYC1983
13240,360986095.76349103,SYC1984
13241,401148461.47081804,SYC1985
13242,400439225.926256,SYC1986
13243,418074999.070898,SYC1987
13244,440637445.080708,SYC1988
13245,489983652.94545096,SYC1989
13246,524260678.36111,SYC1990
13247,538732506.9551929,SYC1991
13248,577313656.241428,SYC1992
13249,613087761.58173,SYC1993
13250,608191048.0280019,SYC1994
13251,603169565.089069,SYC1995
13252,632830581.345593,SYC1996
13253,708526965.617602,SYC1997
13254,768067310.19775,SYC1998
13255,782445580.840157,SYC1999
13256,794294457.9749111,SYC2000
13257,776254738.0286269,SYC2001
13258,785669398.20425,SYC2002
13259,739416038.787077,SYC2003
13260,718339327.254205,SYC2004
13261,783031253.312258,SYC2005
13262,856684174.3355019,SYC2006
13263,945962968.234513,SYC2007
13264,925654158.746992,SYC2008
13265,915423405.095384,SYC2009
13266,969936525.298729,SYC2010
13267,1046438130.96225,SYC2011
13268,1059631924.49388,SYC2012
13269,1123401381.86617,SYC2013
13270,1174008203.64439,SYC2014
13271,1231973525.71507,SYC2015
13272,1287449682.77196,SYC2016
13273,1355489119.48215,SYC2017
13274,,SYC2018
13275,,SYR1960
13276,,SYR1961
13277,,SYR1962
13278,,SYR1963
13279,,SYR1964
13280,,SYR1965
13281,,SYR1966
13282,,SYR1967
13283,,SYR1968
13284,,SYR1969
13285,,SYR1970
13286,,SYR1971
13287,,SYR1972
13288,,SYR1973
13289,,SYR1974
13290,,SYR1975
13291,,SYR1976
13292,,SYR1977
13293,,SYR1978
13294,,SYR1979
13295,,SYR1980
13296,,SYR1981
13297,,SYR1982
13298,,SYR1983
13299,,SYR1984
13300,,SYR1985
13301,,SYR1986
13302,,SYR1987
13303,,SYR1988
13304,,SYR1989
13305,,SYR1990
13306,,SYR1991
13307,,SYR1992
13308,,SYR1993
13309,,SYR1994
13310,,SYR1995
13311,,SYR1996
13312,,SYR1997
13313,,SYR1998
13314,,SYR1999
13315,,SYR2000
13316,,SYR2001
13317,,SYR2002
13318,,SYR2003
13319,,SYR2004
13320,,SYR2005
13321,,SYR2006
13322,,SYR2007
13323,,SYR2008
13324,,SYR2009
13325,,SYR2010
13326,,SYR2011
13327,,SYR2012
13328,,SYR2013
13329,,SYR2014
13330,,SYR2015
13331,,SYR2016
13332,,SYR2017
13333,,SYR2018
13334,,TCA1960
13335,,TCA1961
13336,,TCA1962
13337,,TCA1963
13338,,TCA1964
13339,,TCA1965
13340,,TCA1966
13341,,TCA1967
13342,,TCA1968
13343,,TCA1969
13344,,TCA1970
13345,,TCA1971
13346,,TCA1972
13347,,TCA1973
13348,,TCA1974
13349,,TCA1975
13350,,TCA1976
13351,,TCA1977
13352,,TCA1978
13353,,TCA1979
13354,,TCA1980
13355,,TCA1981
13356,,TCA1982
13357,,TCA1983
13358,,TCA1984
13359,,TCA1985
13360,,TCA1986
13361,,TCA1987
13362,,TCA1988
13363,,TCA1989
13364,,TCA1990
13365,,TCA1991
13366,,TCA1992
13367,,TCA1993
13368,,TCA1994
13369,,TCA1995
13370,,TCA1996
13371,,TCA1997
13372,,TCA1998
13373,,TCA1999
13374,,TCA2000
13375,,TCA2001
13376,,TCA2002
13377,,TCA2003
13378,,TCA2004
13379,,TCA2005
13380,,TCA2006
13381,,TCA2007
13382,,TCA2008
13383,,TCA2009
13384,,TCA2010
13385,,TCA2011
13386,,TCA2012
13387,,TCA2013
13388,,TCA2014
13389,,TCA2015
13390,,TCA2016
13391,,TCA2017
13392,,TCA2018
13393,2089939951.7020602,TCD1960
13394,2119151955.09999,TCD1961
13395,2232740960.41821,TCD1962
13396,2197029295.47761,TCD1963
13397,2141863216.79766,TCD1964
13398,2154847786.76298,TCD1965
13399,2115907696.3492398,TCD1966
13400,2132140969.44362,TCD1967
13401,2122392418.67013,TCD1968
13402,2268440825.16507,TCD1969
13403,2310626031.93245,TCD1970
13404,2258691791.87005,TCD1971
13405,2284658076.24205,TCD1972
13406,2093183555.7391899,TCD1973
13407,2197044238.05691,TCD1974
13408,2395003796.72602,TCD1975
13409,2466393238.10268,TCD1976
13410,2521507874.27877,TCD1977
13411,2509666011.24724,TCD1978
13412,1971566321.0769,TCD1979
13413,1852332481.41292,TCD1980
13414,1871650792.18187,TCD1981
13415,1971720641.87343,TCD1982
13416,2280861156.6978,TCD1983
13417,2327593696.0946198,TCD1984
13418,2834840918.9922,TCD1985
13419,2719132138.03532,TCD1986
13420,2654177278.46846,TCD1987
13421,3065106535.07565,TCD1988
13422,3214828869.92383,TCD1989
13423,3080498133.76201,TCD1990
13424,3343422874.88921,TCD1991
13425,3610944962.0513396,TCD1992
13426,3043671392.7209396,TCD1993
13427,3352204941.73449,TCD1994
13428,3393656609.04142,TCD1995
13429,3468808219.5380898,TCD1996
13430,3664913557.29045,TCD1997
13431,3919682951.98766,TCD1998
13432,3892917388.4326296,TCD1999
13433,3858672132.83035,TCD2000
13434,4308521325.94343,TCD2001
13435,4674366911.82481,TCD2002
13436,5362511643.5076,TCD2003
13437,7165890624.734541,TCD2004
13438,8407921034.68586,TCD2005
13439,8462426392.928791,TCD2006
13440,8739274636.73703,TCD2007
13441,9006057733.52815,TCD2008
13442,9385905829.956379,TCD2009
13443,10657705536.4978,TCD2010
13444,10666537555.594,TCD2011
13445,11614000868.1864,TCD2012
13446,12275999075.9554,TCD2013
13447,13123041176.3602,TCD2014
13448,13486244396.1105,TCD2015
13449,12642608725.1014,TCD2016
13450,12269174945.5376,TCD2017
13451,,TCD2018
13452,257625523380.225,TEA1960
13453,228707852705.73,TEA1961
13454,228414583792.917,TEA1962
13455,241565317174.51102,TEA1963
13456,265407617066.607,TEA1964
13457,291618194973.792,TEA1965
13458,313695293650.826,TEA1966
13459,310766678070.49603,TEA1967
13460,319068629644.05396,TEA1968
13461,353317085830.40704,TEA1969
13462,398300284085.645,TEA1970
13463,425314418105.12897,TEA1971
13464,447049663885.549,TEA1972
13465,484251241283.665,TEA1973
13466,505065178820.424,TEA1974
13467,537652437285.085,TEA1975
13468,555963209717.394,TEA1976
13469,599086396876.403,TEA1977
13470,653763773280.806,TEA1978
13471,700428377896.06,TEA1979
13472,753805080433.7891,TEA1980
13473,797630187077.303,TEA1981
13474,845703377282.86,TEA1982
13475,907853322862.193,TEA1983
13476,993541929170.4,TEA1984
13477,1065222035481.06,TEA1985
13478,1139027596433.24,TEA1986
13479,1239171619011.45,TEA1987
13480,1357321776942.45,TEA1988
13481,1437793665956.0,TEA1989
13482,1515521934330.48,TEA1990
13483,1635843084737.83,TEA1991
13484,1811925567714.22,TEA1992
13485,2009265653070.95,TEA1993
13486,2223262047501.63,TEA1994
13487,2439549755263.74,TEA1995
13488,2657683092199.84,TEA1996
13489,2844567861266.42,TEA1997
13490,2894497982138.73,TEA1998
13491,3071433594622.41,TEA1999
13492,3301979757329.41,TEA2000
13493,3523506717819.6,TEA2001
13494,3800330951616.49,TEA2002
13495,4131913811861.36,TEA2003
13496,4501241042998.41,TEA2004
13497,4938714197344.61,TEA2005
13498,5470984491484.0,TEA2006
13499,6136491797178.12,TEA2007
13500,6654124217740.33,TEA2008
13501,7166357972906.52,TEA2009
13502,7867125329023.63,TEA2010
13503,8532674974296.9,TEA2011
13504,9173287828936.52,TEA2012
13505,9833175681073.83,TEA2013
13506,10498086275554.1,TEA2014
13507,11179948878569.1,TEA2015
13508,11887895192503.0,TEA2016
13509,12670833261389.6,TEA2017
13510,,TEA2018
13511,,TEC1960
13512,,TEC1961
13513,,TEC1962
13514,,TEC1963
13515,,TEC1964
13516,,TEC1965
13517,,TEC1966
13518,,TEC1967
13519,,TEC1968
13520,,TEC1969
13521,,TEC1970
13522,,TEC1971
13523,,TEC1972
13524,,TEC1973
13525,,TEC1974
13526,,TEC1975
13527,,TEC1976
13528,,TEC1977
13529,,TEC1978
13530,,TEC1979
13531,,TEC1980
13532,,TEC1981
13533,,TEC1982
13534,,TEC1983
13535,,TEC1984
13536,,TEC1985
13537,,TEC1986
13538,,TEC1987
13539,,TEC1988
13540,2746563380429.61,TEC1989
13541,2707953941618.7,TEC1990
13542,2562099947553.16,TEC1991
13543,2323249937534.24,TEC1992
13544,2216477919935.98,TEC1993
13545,2021382223108.07,TEC1994
13546,2016637391423.59,TEC1995
13547,2035132812965.8,TEC1996
13548,2101753225981.8,TEC1997
13549,2086089527587.18,TEC1998
13550,2135331680313.52,TEC1999
13551,2293661245301.94,TEC2000
13552,2349722742636.76,TEC2001
13553,2467019605529.6,TEC2002
13554,2623975120830.47,TEC2003
13555,2827873178768.78,TEC2004
13556,3014889593777.79,TEC2005
13557,3251018073842.45,TEC2006
13558,3496623174463.77,TEC2007
13559,3647615851023.55,TEC2008
13560,3467869522341.54,TEC2009
13561,3635388689813.08,TEC2010
13562,3862104643206.85,TEC2011
13563,3990230783188.07,TEC2012
13564,4134374809488.62,TEC2013
13565,4231104508367.15,TEC2014
13566,4273391690344.8,TEC2015
13567,4347678339313.82,TEC2016
13568,4528169355917.81,TEC2017
13569,,TEC2018
13570,562544184.9963651,TGO1960
13571,631001972.219004,TGO1961
13572,654813796.01659,TGO1962
13573,687552483.863446,TGO1963
13574,785776309.14498,TGO1964
13575,907255069.0513821,TGO1965
13576,992616150.030607,TGO1966
13577,1047213726.41819,TGO1967
13578,1099822517.07541,TGO1968
13579,1218942845.92517,TGO1969
13580,1249712652.4287698,TGO1970
13581,1249712652.4287698,TGO1971
13582,1345005211.11091,TGO1972
13583,1396619570.89692,TGO1973
13584,1464116087.5181801,TGO1974
13585,1499848443.6276,TGO1975
13586,1469078713.98696,TGO1976
13587,1571313155.8464198,TGO1977
13588,1744871521.3714302,TGO1978
13589,1654701051.72381,TGO1979
13590,1895906097.7192602,TGO1980
13591,1833053282.7189102,TGO1981
13592,1767385935.25271,TGO1982
13593,1671699523.0986,TGO1983
13594,1764571710.2387,TGO1984
13595,1862603412.15208,TGO1985
13596,1892153695.5948,TGO1986
13597,1901806748.1398199,TGO1987
13598,2028131784.69628,TGO1988
13599,2110474374.93083,TGO1989
13600,2105332074.62462,TGO1990
13601,2090595434.5816698,TGO1991
13602,2007375377.6310601,TGO1992
13603,1704345453.80146,TGO1993
13604,1959697551.57507,TGO1994
13605,2113452135.39666,TGO1995
13606,2300201238.7667603,TGO1996
13607,2630909855.9036303,TGO1997
13608,2570402176.65302,TGO1998
13609,2634193169.33106,TGO1999
13610,2613554803.0697303,TGO2000
13611,2571037329.62166,TGO2001
13612,2547328482.62202,TGO2002
13613,2673533265.51549,TGO2003
13614,2730187181.6676397,TGO2004
13615,2762414501.0834103,TGO2005
13616,2874358932.7901397,TGO2006
13617,2940194798.75379,TGO2007
13618,3059632945.11376,TGO2008
13619,3229072693.67692,TGO2009
13620,3426022205.75557,TGO2010
13621,3645225926.0588202,TGO2011
13622,3883751540.81378,TGO2012
13623,4121139759.27445,TGO2013
13624,4365135488.86463,TGO2014
13625,4615819477.79995,TGO2015
13626,4851225904.340139,TGO2016
13627,5064680351.69132,TGO2017
13628,,TGO2018
13629,15639870223.4408,THA1960
13630,16478502946.2158,THA1961
13631,17723330987.9679,THA1962
13632,19141167476.8231,THA1963
13633,20448699889.0251,THA1964
13634,22121743302.8005,THA1965
13635,24582238292.991,THA1966
13636,26700239601.4404,THA1967
13637,28868905220.7469,THA1968
13638,30760009014.5344,THA1969
13639,34269095175.674,THA1970
13640,35946695468.7766,THA1971
13641,37484677724.0231,THA1972
13642,41321771650.0863,THA1973
13643,43167306675.462006,THA1974
13644,45312896743.1013,THA1975
13645,49539145018.0144,THA1976
13646,54415512544.9501,THA1977
13647,60017995792.2658,THA1978
13648,63242022391.7338,THA1979
13649,66513874353.0164,THA1980
13650,70442760955.1213,THA1981
13651,74213103191.0383,THA1982
13652,78357313131.8955,THA1983
13653,82864762916.7493,THA1984
13654,86715687620.4119,THA1985
13655,91514384420.51,THA1986
13656,100225589275.96301,THA1987
13657,113543679908.051,THA1988
13658,127385229004.66,THA1989
13659,141610545731.926,THA1990
13660,153729944877.996,THA1991
13661,166156532830.725,THA1992
13662,179866180005.37,THA1993
13663,194249907286.591,THA1994
13664,210023508389.76398,THA1995
13665,221894822450.504,THA1996
13666,215784747525.62198,THA1997
13667,199312314682.61398,THA1998
13668,208425468395.577,THA1999
13669,217712232033.235,THA2000
13670,225210772012.182,THA2001
13671,239058711719.124,THA2002
13672,256245431314.35602,THA2003
13673,272361445882.369,THA2004
13674,283767493631.796,THA2005
13675,297864826688.794,THA2006
13676,314054055752.49603,THA2007
13677,319473585807.457,THA2008
13678,317266875218.097,THA2009
13679,341105009515.333,THA2010
13680,343970153353.698,THA2011
13681,368883177547.461,THA2012
13682,378796469984.955,THA2013
13683,382525395708.79,THA2014
13684,394078328227.44,THA2015
13685,407014670809.508,THA2016
13686,422940667450.396,THA2017
13687,,THA2018
13688,,TJK1960
13689,,TJK1961
13690,,TJK1962
13691,,TJK1963
13692,,TJK1964
13693,,TJK1965
13694,,TJK1966
13695,,TJK1967
13696,,TJK1968
13697,,TJK1969
13698,,TJK1970
13699,,TJK1971
13700,,TJK1972
13701,,TJK1973
13702,,TJK1974
13703,,TJK1975
13704,,TJK1976
13705,,TJK1977
